"Weekly","Spots","Mean","Median","Sd","Count"
1922-05-14,0,0,0,0,7
1922-05-21,12,1.71428571428571,2,1.88982236504614,7
1922-05-28,16,2.28571428571429,2,2.36038737740833,7
1922-06-04,7,1,0,1.29099444873581,7
1922-06-11,42,6,7,2.82842712474619,7
1922-06-18,11,1.57142857142857,2,1.81265393434993,7
1922-06-25,2,0.285714285714286,0,0.755928946018455,7
1922-07-02,15,2.14285714285714,0,3.18478525851542,7
1922-07-09,18,2.57142857142857,2,3.15473944286703,7
1922-07-16,23,3.28571428571429,2,3.54562104171167,7
1922-07-23,11,1.57142857142857,2,1.13389341902768,7
1922-07-30,6,0.857142857142857,0,1.0690449676497,7
1922-08-06,8,1.14285714285714,0,2.03540097839643,7
1922-08-13,0,0,0,0,7
1922-08-20,23,3.28571428571429,0,4.11154008915904,7
1922-08-27,30,4.28571428571429,5,2.81154084173819,7
1922-09-03,8,1.14285714285714,0,3.02371578407382,7
1922-09-10,15,2.14285714285714,2,2.54483604112141,7
1922-09-17,17,2.42857142857143,2,0.534522483824849,7
1922-09-24,16,2.28571428571429,2,2.36038737740833,7
1922-10-01,17,2.42857142857143,2,2.76026223736942,7
1922-10-08,15,2.14285714285714,2,2.26778683805536,7
1922-10-15,22,3.14285714285714,2,3.18478525851542,7
1922-10-22,0,0,0,0,7
1922-10-29,15,2.14285714285714,0,3.18478525851542,7
1922-11-05,26,3.71428571428571,3,2.56347977784662,7
1922-11-12,19,2.71428571428571,2,2.87020822207993,7
1922-11-19,18,2.57142857142857,0,3.77964473009227,7
1922-11-26,16,2.28571428571429,3,2.28868854108532,7
1922-12-03,33,4.71428571428571,5,3.14718316987777,7
1922-12-10,8,1.14285714285714,0,3.02371578407382,7
1922-12-17,12,1.71428571428571,0,2.98408476836063,7
1922-12-24,29,4.14285714285714,3,3.53216512583861,7
1922-12-31,30,4.28571428571429,5,3.3523268393901,7
1923-01-07,0,0,0,0,7
1923-01-14,0,0,0,0,7
1923-01-21,7,1,0,1.29099444873581,7
1923-01-28,5,0.714285714285714,0,1.25356634105602,7
1923-02-04,2,0.285714285714286,0,0.755928946018455,7
1923-02-11,18,2.57142857142857,2,3.04724700110022,7
1923-02-18,0,0,0,0,7
1923-02-25,0,0,0,0,7
1923-03-04,0,0,0,0,7
1923-03-11,2,0.285714285714286,0,0.755928946018455,7
1923-03-18,11,1.57142857142857,0,2.5727509827124,7
1923-03-25,17,2.42857142857143,2,2.76026223736942,7
1923-04-01,7,1,0,2.64575131106459,7
1923-04-08,8,1.14285714285714,0,2.03540097839643,7
1923-04-15,18,2.57142857142857,2,2.69920623252731,7
1923-04-22,22,3.14285714285714,3,1.77281052085584,7
1923-04-29,2,0.285714285714286,0,0.755928946018455,7
1923-05-06,3,0.428571428571429,0,1.13389341902768,7
1923-05-13,5,0.714285714285714,0,1.88982236504614,7
1923-05-20,23,3.28571428571429,2,3.40168025708304,7
1923-05-27,28,4,3,2.94392028877595,7
1923-06-03,7,1,0,2.64575131106459,7
1923-06-10,0,0,0,0,7
1923-06-17,17,2.42857142857143,2,1.51185789203691,7
1923-06-24,20,2.85714285714286,2,2.47847879612821,7
1923-07-01,11,1.57142857142857,0,3.04724700110022,7
1923-07-08,0,0,0,0,7
1923-07-15,0,0,0,0,7
1923-07-22,11,1.57142857142857,2,1.13389341902768,7
1923-07-29,12,1.71428571428571,0,2.62769136406122,7
1923-08-05,0,0,0,0,7
1923-08-12,0,0,0,0,7
1923-08-19,5,0.714285714285714,0,1.25356634105602,7
1923-08-26,8,1.14285714285714,0,3.02371578407382,7
1923-09-02,34,4.85714285714286,5,2.85356919363403,7
1923-09-09,41,5.85714285714286,7,2.34012616672488,7
1923-09-16,12,1.71428571428571,2,1.88982236504614,7
1923-09-23,22,3.14285714285714,2,2.60950643025148,7
1923-09-30,26,3.71428571428571,3,2.6903708365382,7
1923-10-07,20,2.85714285714286,3,2.54483604112141,7
1923-10-14,27,3.85714285714286,3,2.19306265517513,7
1923-10-21,35,5,5,2.08166599946613,7
1923-10-28,25,3.57142857142857,2,2.76026223736942,7
1923-11-04,37,5.28571428571429,5,2.21466970556828,7
1923-11-11,16,2.28571428571429,2,2.05866345916355,7
1923-11-18,5,0.714285714285714,0,1.88982236504614,7
1923-11-25,22,3.14285714285714,2,3.48466026218585,7
1923-12-02,0,0,0,0,7
1923-12-09,0,0,0,0,7
1923-12-16,12,1.71428571428571,0,2.9277002188456,7
1923-12-23,22,3.14285714285714,0,3.93397896234722,7
1923-12-30,5,0.714285714285714,0,1.25356634105602,7
1924-01-06,0,0,0,0,7
1924-01-13,0,0,0,0,7
1924-01-20,0,0,0,0,7
1924-01-27,0,0,0,0,7
1924-02-03,0,0,0,0,7
1924-02-10,2,0.285714285714286,0,0.755928946018455,7
1924-02-17,0,0,0,0,7
1924-02-24,29,4.14285714285714,5,2.60950643025148,7
1924-03-02,12,1.71428571428571,0,2.9277002188456,7
1924-03-09,0,0,0,0,7
1924-03-16,3,0.428571428571429,0,1.13389341902768,7
1924-03-23,3,0.428571428571429,0,1.13389341902768,7
1924-03-30,0,0,0,0,7
1924-04-06,8,1.14285714285714,0,3.02371578407382,7
1924-04-13,20,2.85714285714286,3,2.911389784311,7
1924-04-20,28,4,3,2.94392028877595,7
1924-04-27,2,0.285714285714286,0,0.755928946018455,7
1924-05-04,20,2.85714285714286,2,2.85356919363403,7
1924-05-11,33,4.71428571428571,3,2.81154084173819,7
1924-05-18,32,4.57142857142857,5,3.25868802112869,7
1924-05-25,28,4,3,3.60555127546399,7
1924-06-01,29,4.14285714285714,3,3.53216512583861,7
1924-06-08,26,3.71428571428571,3,2.81154084173819,7
1924-06-15,39,5.57142857142857,7,3.20713490294909,7
1924-06-22,30,4.28571428571429,3,3.30223589477825,7
1924-06-29,28,4,3,2.44948974278318,7
1924-07-06,26,3.71428571428571,2,2.98408476836063,7
1924-07-13,40,5.71428571428571,7,2.56347977784662,7
1924-07-20,26,3.71428571428571,3,3.40168025708304,7
1924-07-27,22,3.14285714285714,2,3.18478525851542,7
1924-08-03,33,4.71428571428571,3,2.81154084173819,7
1924-08-10,21,3,3,2.08166599946613,7
1924-08-17,39,5.57142857142857,5,2.14919697074224,7
1924-08-24,23,3.28571428571429,3,2.9277002188456,7
1924-08-31,27,3.85714285714286,2,3.67099311851582,7
1924-09-07,30,4.28571428571429,3,3.30223589477825,7
1924-09-14,30,4.28571428571429,3,2.42997158517582,7
1924-09-21,30,4.28571428571429,3,3.03942350423485,7
1924-09-28,28,4,5,3.41565025531987,7
1924-10-05,26,3.71428571428571,3,3.14718316987777,7
1924-10-12,40,5.71428571428571,7,2.56347977784662,7
1924-10-19,38,5.42857142857143,7,3.25868802112869,7
1924-10-26,35,5,7,3.55902608401044,7
1924-11-02,2,0.285714285714286,0,0.755928946018455,7
1924-11-09,18,2.57142857142857,2,3.04724700110022,7
1924-11-16,25,3.57142857142857,3,2.8784916685157,7
1924-11-23,35,5,5,3.05505046330389,7
1924-11-30,9,1.28571428571429,0,2.62769136406122,7
1924-12-07,25,3.57142857142857,3,2.5727509827124,7
1924-12-14,34,4.85714285714286,3,2.67261241912424,7
1924-12-21,19,2.71428571428571,2,3.14718316987777,7
1924-12-28,4,0.571428571428571,0,0.975900072948533,7
1925-01-04,2,0.285714285714286,0,0.755928946018455,7
1925-01-11,21,3,2,3.60555127546399,7
1925-01-18,27,3.85714285714286,3,2.73426232761059,7
1925-01-25,0,0,0,0,7
1925-02-01,29,4.14285714285714,3,2.67261241912424,7
