"Weekly","Groups","Mean","Median","Sd","Count"
1951-07-29,40,5.71428571428571,5,1.38013111868471,7
1951-08-05,45,6.42857142857143,6,1.2724180205607,7
1951-08-12,37,5.28571428571429,6,1.60356745147455,7
1951-08-19,37,5.28571428571429,5,1.11269728052837,7
1951-08-26,19,2.71428571428571,2,1.38013111868471,7
1951-09-02,52,7.42857142857143,8,1.39727626201154,7
1951-09-09,72,10.2857142857143,10,0.951189731211342,7
1951-09-16,58,8.28571428571429,7,3.49829890633937,7
1951-09-23,45,6.42857142857143,6,2.37045304088641,7
1951-09-30,23,3.28571428571429,3,1.11269728052837,7
1951-10-07,46,6.57142857142857,6,4.35343323738644,7
1951-10-14,37,5.28571428571429,5,0.755928946018455,7
1951-10-21,22,3.14285714285714,3,1.0690449676497,7
1951-10-28,45,6.42857142857143,6,2.63673679998231,7
1951-11-04,44,6.28571428571429,6,0.755928946018455,7
1951-11-11,45,6.42857142857143,6,2.22539456105675,7
1951-11-18,39,5.57142857142857,5,1.13389341902768,7
1951-11-25,36,5.14285714285714,5,1.86445447147161,7
1951-12-02,25,3.57142857142857,3,1.90237946242268,7
1951-12-09,19,2.71428571428571,3,0.487950036474267,7
1951-12-16,28,4,4,1.15470053837925,7
1951-12-23,28,4,4,1.29099444873581,7
1951-12-30,29,4.14285714285714,4,1.57359158493889,7
1952-01-06,31,4.42857142857143,4,2.43975018237133,7
1952-01-13,39,5.57142857142857,6,1.2724180205607,7
1952-01-20,21,3,3,1.15470053837925,7
1952-01-27,14,2,2,0.816496580927726,7
1952-02-03,19,2.71428571428571,3,0.951189731211342,7
1952-02-10,24,3.42857142857143,3,2.29906813420444,7
1952-02-17,19,2.71428571428571,3,0.487950036474267,7
1952-02-24,3,0.428571428571429,0,1.13389341902768,7
1952-03-02,3,0.428571428571429,0,0.534522483824849,7
1952-03-09,19,2.71428571428571,3,0.755928946018455,7
1952-03-16,7,1,1,0.816496580927726,7
1952-03-23,19,2.71428571428571,3,2.1380899352994,7
1952-03-30,21,3,2,1.73205080756888,7
1952-04-06,13,1.85714285714286,2,0.899735410842437,7
1952-04-13,7,1,1,0.577350269189626,7
1952-04-20,23,3.28571428571429,3,1.25356634105602,7
1952-04-27,24,3.42857142857143,3,2.07019667802706,7
1952-05-04,12,1.71428571428571,2,1.11269728052837,7
1952-05-11,8,1.14285714285714,1,0.899735410842437,7
1952-05-18,22,3.14285714285714,3,1.0690449676497,7
1952-05-25,18,2.57142857142857,3,1.2724180205607,7
1952-06-01,11,1.57142857142857,2,0.975900072948533,7
1952-06-08,10,1.42857142857143,1,0.534522483824849,7
1952-06-15,36,5.14285714285714,5,1.3451854182691,7
1952-06-22,36,5.14285714285714,5,0.899735410842437,7
1952-06-29,23,3.28571428571429,3,1.11269728052837,7
1952-07-06,22,3.14285714285714,3,1.95180014589707,7
1952-07-13,27,3.85714285714286,3,1.86445447147161,7
1952-07-20,12,1.71428571428571,1,0.951189731211342,7
1952-07-27,21,3,3,0.816496580927726,7
1952-08-03,30,4.28571428571429,5,1.25356634105602,7
1952-08-10,28,4,4,0.816496580927726,7
1952-08-17,26,3.71428571428571,3,1.79947082168487,7
1952-08-24,47,6.71428571428571,6,2.49761791275112,7
1952-08-31,43,6.14285714285714,5,2.73426232761059,7
1952-09-07,13,1.85714285714286,2,1.57359158493889,7
1952-09-14,9,1.28571428571429,1,0.755928946018455,7
1952-09-21,27,3.85714285714286,4,1.21498579258791,7
1952-09-28,21,3,3,1,7
1952-10-05,14,2,2,1,7
1952-10-12,6,0.857142857142857,1,0.690065559342354,7
1952-10-19,12,1.71428571428571,2,0.755928946018455,7
1952-10-26,18,2.57142857142857,2,1.2724180205607,7
1952-11-02,10,1.42857142857143,1,1.2724180205607,7
1952-11-09,15,2.14285714285714,2,0.377964473009227,7
1952-11-16,13,1.85714285714286,1,1.86445447147161,7
1952-11-23,9,1.28571428571429,1,0.487950036474267,7
1952-11-30,15,2.14285714285714,2,1.3451854182691,7
1952-12-07,23,3.28571428571429,2,1.97604704011871,7
1952-12-14,54,7.71428571428571,9,2.28868854108532,7
1952-12-21,22,3.14285714285714,3,1.0690449676497,7
1952-12-28,9,1.28571428571429,2,0.951189731211342,7
1953-01-04,28,4,4,1.29099444873581,7
1953-01-11,33,4.71428571428571,4,1.79947082168487,7
1953-01-18,11,1.57142857142857,2,0.534522483824849,7
1953-01-25,1,0.142857142857143,0,0.377964473009227,7
1953-02-01,7,1,1,0.577350269189626,7
1953-02-08,6,0.857142857142857,1,0.690065559342354,7
1953-02-15,0,0,0,0,7
1953-02-22,0,0,0,0,7
1953-03-01,4,0.571428571428571,1,0.534522483824849,7
1953-03-08,3,0.428571428571429,0,0.786795792469443,7
1953-03-15,6,0.857142857142857,1,0.377964473009227,7
1953-03-22,11,1.57142857142857,1,0.786795792469443,7
1953-03-29,29,4.14285714285714,4,1.21498579258791,7
1953-04-05,17,2.42857142857143,2,0.975900072948533,7
1953-04-12,3,0.428571428571429,0,0.786795792469443,7
1953-04-19,7,1,1,1.15470053837925,7
1953-04-26,29,4.14285714285714,2,3.07834216359885,7
1953-05-03,7,1,1,0.816496580927726,7
1953-05-10,0,0,0,0,7
1953-05-17,7,1,1,0,7
1953-05-24,12,1.71428571428571,2,0.755928946018455,7
1953-05-31,12,1.71428571428571,2,0.487950036474267,7
1953-06-07,11,1.57142857142857,2,0.786795792469443,7
1953-06-14,12,1.71428571428571,2,0.487950036474267,7
1953-06-21,11,1.57142857142857,1,0.786795792469443,7
1953-06-28,5,0.714285714285714,1,0.487950036474267,7
1953-07-05,4,0.571428571428571,1,0.534522483824849,7
1953-07-12,10,1.42857142857143,1,0.534522483824849,7
1953-07-19,2,0.285714285714286,0,0.487950036474267,7
1953-07-26,0,0,0,0,7
1953-08-02,7,1,1,0,7
1953-08-09,29,4.14285714285714,4,1.57359158493889,7
1953-08-16,19,2.71428571428571,3,0.487950036474267,7
1953-08-23,0,0,0,0,7
1953-08-30,4,0.571428571428571,1,0.534522483824849,7
1953-09-06,18,2.57142857142857,3,1.13389341902768,7
1953-09-13,19,2.71428571428571,3,0.755928946018455,7
1953-09-20,15,2.14285714285714,2,0.690065559342354,7
1953-09-27,6,0.857142857142857,1,0.377964473009227,7
1953-10-04,6,0.857142857142857,1,0.377964473009227,7
1953-10-11,9,1.28571428571429,1,0.487950036474267,7
1953-10-18,1,0.142857142857143,0,0.377964473009227,7
1953-10-25,4,0.571428571428571,1,0.534522483824849,7
1953-11-01,4,0.571428571428571,1,0.534522483824849,7
1953-11-08,0,0,0,0,7
1953-11-15,1,0.142857142857143,0,0.377964473009227,7
1953-11-22,0,0,0,0,7
1953-11-29,0,0,0,0,7
1953-12-06,1,0.142857142857143,0,0.377964473009227,7
1953-12-13,0,0,0,0,7
1953-12-20,3,0.428571428571429,0,0.534522483824849,7
1953-12-27,3,0.428571428571429,0,0.534522483824849,7
1954-01-03,0,0,0,0,7
1954-01-10,1,0.142857142857143,0,0.377964473009227,7
1954-01-17,0,0,0,0,7
1954-01-24,0,0,0,0,7
1954-01-31,0,0,0,0,7
1954-02-07,2,0.285714285714286,0,0.487950036474267,7
1954-02-14,0,0,0,0,7
1954-02-21,0,0,0,0,7
1954-02-28,3,0.428571428571429,0,0.534522483824849,7
1954-03-07,2,0.285714285714286,0,0.487950036474267,7
1954-03-14,14,2,1,1.52752523165195,7
1954-03-21,4,0.571428571428571,0,0.786795792469443,7
1954-03-28,0,0,0,0,7
1954-04-04,4,0.571428571428571,0,0.786795792469443,7
1954-04-11,1,0.142857142857143,0,0.377964473009227,7
1954-04-18,0,0,0,0,7
1954-04-25,0,0,0,0,7
1954-05-02,1,0.142857142857143,0,0.377964473009227,7
1954-05-09,1,0.142857142857143,0,0.377964473009227,7
1954-05-16,0,0,0,0,7
1954-05-23,0,0,0,0,7
1954-05-30,1,0.142857142857143,0,0.377964473009227,7
1954-06-06,0,0,0,0,7
1954-06-13,0,0,0,0,7
1954-06-20,0,0,0,0,7
1954-06-27,1,0.142857142857143,0,0.377964473009227,7
1954-07-04,1,0.142857142857143,0,0.377964473009227,7
1954-07-11,5,0.714285714285714,1,0.487950036474267,7
1954-07-18,0,0,0,0,7
1954-07-25,5,0.714285714285714,1,0.487950036474267,7
1954-08-01,6,0.857142857142857,1,0.377964473009227,7
1954-08-08,6,0.857142857142857,1,0.377964473009227,7
1954-08-15,1,0.142857142857143,0,0.377964473009227,7
1954-08-22,6,0.857142857142857,1,0.377964473009227,7
1954-08-29,0,0,0,0,7
1954-09-05,0,0,0,0,7
1954-09-12,1,0.142857142857143,0,0.377964473009227,7
1954-09-19,1,0.142857142857143,0,0.377964473009227,7
1954-09-26,1,0.142857142857143,0,0.377964473009227,7
1954-10-03,2,0.285714285714286,0,0.755928946018455,7
1954-10-10,9,1.28571428571429,1,1.11269728052837,7
1954-10-17,9,1.28571428571429,1,0.951189731211342,7
1954-10-24,3,0.428571428571429,0,0.534522483824849,7
1954-10-31,1,0.142857142857143,0,0.377964473009227,7
1954-11-07,18,2.57142857142857,3,1.39727626201154,7
1954-11-14,5,0.714285714285714,0,1.11269728052837,7
1954-11-21,0,0,0,0,7
1954-11-28,0,0,0,0,7
1954-12-05,1,0.142857142857143,0,0.377964473009227,7
1954-12-12,5,0.714285714285714,1,0.755928946018454,7
1954-12-19,9,1.28571428571429,1,0.487950036474267,7
1954-12-26,7,1,1,1,7
1955-01-02,18,2.57142857142857,2,1.51185789203691,7
1955-01-09,14,2,2,0.577350269189626,7
1955-01-16,7,1,1,0,7
1955-01-23,16,2.28571428571429,2,0.755928946018455,7
1955-01-30,20,2.85714285714286,3,0.690065559342354,7
1955-02-06,15,2.14285714285714,2,0.899735410842437,7
1955-02-13,7,1,1,0.816496580927726,7
1955-02-20,14,2,2,1.52752523165195,7
1955-02-27,14,2,2,0.816496580927726,7
1955-03-06,4,0.571428571428571,1,0.534522483824849,7
1955-03-13,0,0,0,0,7
1955-03-20,0,0,0,0,7
1955-03-27,8,1.14285714285714,1,0.690065559342354,7
1955-04-03,12,1.71428571428571,2,1.25356634105602,7
1955-04-10,3,0.428571428571429,0,0.534522483824849,7
1955-04-17,6,0.857142857142857,1,0.899735410842437,7
1955-04-24,8,1.14285714285714,1,0.899735410842437,7
1955-05-01,20,2.85714285714286,2,1.0690449676497,7
1955-05-08,2,0.285714285714286,0,0.487950036474267,7
1955-05-15,25,3.57142857142857,3,2.29906813420444,7
1955-05-22,21,3,3,1,7
1955-05-29,15,2.14285714285714,2,0.690065559342354,7
1955-06-05,13,1.85714285714286,1,1.86445447147161,7
1955-06-12,16,2.28571428571429,2,0.951189731211342,7
1955-06-19,9,1.28571428571429,2,0.951189731211342,7
1955-06-26,10,1.42857142857143,1,1.2724180205607,7
1955-07-03,29,4.14285714285714,4,1.0690449676497,7
1955-07-10,32,4.57142857142857,5,1.98805959477601,7
1955-07-17,12,1.71428571428571,2,1.25356634105602,7
1955-07-24,6,0.857142857142857,1,0.377964473009227,7
1955-07-31,14,2,2,1.15470053837925,7
1955-08-07,33,4.71428571428571,5,0.487950036474267,7
1955-08-14,16,2.28571428571429,1,1.60356745147455,7
1955-08-21,16,2.28571428571429,2,0.951189731211342,7
1955-08-28,43,6.14285714285714,6,2.26778683805536,7
1955-09-04,54,7.71428571428571,7,1.38013111868471,7
1955-09-11,27,3.85714285714286,4,1.3451854182691,7
1955-09-18,12,1.71428571428571,1,1.60356745147455,7
1955-09-25,13,1.85714285714286,2,0.899735410842437,7
1955-10-02,54,7.71428571428571,8,1.60356745147455,7
1955-10-09,35,5,7,3.55902608401044,7
1955-10-16,8,1.14285714285714,1,1.21498579258791,7
1955-10-23,54,7.71428571428571,8,2.21466970556828,7
1955-10-30,54,7.71428571428571,7,3.09377254681539,7
1955-11-06,74,10.5714285714286,8,6.55380660016612,7
1955-11-13,70,10,8,5.29150262212918,7
1955-11-20,38,5.42857142857143,5,0.534522483824849,7
1955-11-27,46,6.57142857142857,6,3.30943816264649,7
1955-12-04,35,5,5,1,7
1955-12-11,43,6.14285714285714,5,2.79455252402309,7
1955-12-18,44,6.28571428571429,6,3.14718316987777,7
1955-12-25,42,6,5,3.05505046330389,7
1956-01-01,33,4.71428571428571,4,1.60356745147455,7
1956-01-08,46,6.57142857142857,5,3.82348631736111,7
1956-01-15,61,8.71428571428571,7,4.92322000707822,7
1956-01-22,31,4.42857142857143,4,1.39727626201154,7
1956-01-29,33,4.71428571428571,5,1.11269728052837,7
1956-02-05,25,3.57142857142857,3,1.90237946242268,7
1956-02-12,84,12,9,11.6045967903528,7
1956-02-19,87,12.4285714285714,11,3.82348631736111,7
1956-02-26,81,11.5714285714286,12,4.3915503282684,7
1956-03-04,50,7.14285714285714,7,0.377964473009227,7
1956-03-11,60,8.57142857142857,9,2.37045304088641,7
1956-03-18,115,16.4285714285714,18,3.40867241298539,7
1956-03-25,78,11.1428571428571,10,3.07834216359885,7
1956-04-01,46,6.57142857142857,6,1.81265393434993,7
1956-04-08,74,10.5714285714286,11,2.8784916685157,7
1956-04-15,104,14.8571428571429,14,4.37525509460387,7
1956-04-22,77,11,12,4.04145188432738,7
1956-04-29,62,8.85714285714286,9,2.41029537806548,7
1956-05-06,82,11.7142857142857,12,2.56347977784662,7
1956-05-13,59,8.42857142857143,8,2.37045304088641,7
1956-05-20,64,9.14285714285714,9,4.29839394148448,7
1956-05-27,58,8.28571428571429,8,2.62769136406122,7
1956-06-03,56,8,8,2.08166599946613,7
1956-06-10,75,10.7142857142857,11,2.36038737740833,7
1956-06-17,78,11.1428571428571,8,5.11300861947808,7
1956-06-24,57,8.14285714285714,8,2.60950643025148,7
1956-07-01,82,11.7142857142857,12,1.11269728052837,7
1956-07-08,75,10.7142857142857,10,1.60356745147455,7
1956-07-15,51,7.28571428571429,6,3.03942350423485,7
1956-07-22,38,5.42857142857143,5,0.975900072948533,7
1956-07-29,93,13.2857142857143,12,3.98807746975431,7
1956-08-05,84,12,11,3.36650164612069,7
1956-08-12,70,10,10,2.58198889747161,7
1956-08-19,98,14,15,2,7
1956-08-26,96,13.7142857142857,13,2.98408476836063,7
1956-09-02,67,9.57142857142857,9,2.63673679998231,7
1956-09-09,90,12.8571428571429,14,6.17599037749065,7
1956-09-16,120,17.1428571428571,17,1.77281052085584,7
1956-09-23,92,13.1428571428571,13,2.79455252402309,7
1956-09-30,114,16.2857142857143,14,6.44759091222672,7
1956-10-07,74,10.5714285714286,10,1.13389341902768,7
1956-10-14,78,11.1428571428571,12,2.96808419852332,7
1956-10-21,95,13.5714285714286,13,4.1576092031015,7
1956-10-28,124,17.7142857142857,22,7.47694870283071,7
1956-11-04,95,13.5714285714286,14,1.90237946242268,7
1956-11-11,169,24.1428571428571,30,10.9457536885097,7
1956-11-18,132,18.8571428571429,21,7.49285373825335,7
1956-11-25,117,16.7142857142857,19,8.03563492024299,7
1956-12-02,82,11.7142857142857,12,1.88982236504614,7
1956-12-09,99,14.1428571428571,14,1.0690449676497,7
1956-12-16,84,12,9,7.30296743340222,7
1956-12-23,154,22,26,8.92561855933059,7
1956-12-30,137,19.5714285714286,20,6.6044717895565,7
1957-01-06,76,10.8571428571429,10,2.19306265517513,7
1957-01-13,95,13.5714285714286,14,4.1173269183271,7
1957-01-20,106,15.1428571428571,13,6.4660284417503,7
1957-01-27,76,10.8571428571429,11,2.03540097839643,7
1957-02-03,68,9.71428571428571,10,1.97604704011871,7
1957-02-10,80,11.4285714285714,11,1.2724180205607,7
1957-02-17,73,10.4285714285714,8,4.89411697371252,7
1957-02-24,67,9.57142857142857,9,1.51185789203691,7
1957-03-03,76,10.8571428571429,10,2.11570094204981,7
1957-03-10,94,13.4285714285714,14,2.63673679998231,7
1957-03-17,75,10.7142857142857,10,1.97604704011871,7
1957-03-24,106,15.1428571428571,11,6.81734482597077,7
1957-03-31,119,17,19,3.55902608401044,7
1957-04-07,81,11.5714285714286,10,3.50509832753866,7
1957-04-14,102,14.5714285714286,16,4.46680881081572,7
1957-04-21,150,21.4285714285714,20,4.57737708217063,7
1957-04-28,101,14.4285714285714,15,3.10145895008263,7
1957-05-05,64,9.14285714285714,9,2.11570094204982,7
1957-05-12,107,15.2857142857143,14,4.82059075613096,7
1957-05-19,124,17.7142857142857,16,4.88924962594076,7
1957-05-26,109,15.5714285714286,14,2.99205296617238,7
1957-06-02,81,11.5714285714286,11,2.50713268211203,7
1957-06-09,85,12.1428571428571,12,1.3451854182691,7
1957-06-16,109,15.5714285714286,15,2.5727509827124,7
1957-06-23,91,13,12,2.82842712474619,7
1957-06-30,95,13.5714285714286,12,3.30943816264649,7
1957-07-07,88,12.5714285714286,13,3.86683086679272,7
1957-07-14,114,16.2857142857143,16,3.25137333621173,7
1957-07-21,125,17.8571428571429,17,9.19109299681983,7
1957-07-28,65,9.28571428571429,9,1.70433620649269,7
1957-08-04,74,10.5714285714286,10,1.13389341902768,7
1957-08-11,97,13.8571428571429,12,6.51737604225738,7
1957-08-18,89,12.7142857142857,11,6.84870512613603,7
1957-08-25,92,13.1428571428571,11,6.59364773673803,7
1957-09-01,90,12.8571428571429,11,5.92814112035612,7
1957-09-08,132,18.8571428571429,14,11.1568898209219,7
1957-09-15,98,14,15,1.4142135623731,7
1957-09-22,139,19.8571428571429,14,9.70272421244967,7
1957-09-29,158,22.5714285714286,18,9.32482605480558,7
1957-10-06,107,15.2857142857143,15,2.1380899352994,7
1957-10-13,129,18.4285714285714,15,8.36375399879629,7
1957-10-20,160,22.8571428571429,20,7.53720928524104,7
1957-10-27,189,27,21,12.7932273749303,7
1957-11-03,141,20.1428571428571,19,3.8483144114695,7
1957-11-10,152,21.7142857142857,17,8.49929969103898,7
1957-11-17,152,21.7142857142857,26,9.12349139518941,7
1957-11-24,89,12.7142857142857,13,2.49761791275112,7
1957-12-01,107,15.2857142857143,14,3.63841933236058,7
1957-12-08,102,14.5714285714286,12,5.34967733784456,7
1957-12-15,145,20.7142857142857,18,5.52914356581818,7
1957-12-22,143,20.4285714285714,18,7.11470643238691,7
1957-12-29,135,19.2857142857143,18,5.15474815790535,7
1958-01-05,135,19.2857142857143,19,4.75093975666168,7
1958-01-12,204,29.1428571428571,25,8.17370930542087,7
1958-01-19,122,17.4285714285714,17,4.19750492781696,7
1958-01-26,87,12.4285714285714,13,1.90237946242268,7
1958-02-02,89,12.7142857142857,12,1.60356745147455,7
1958-02-09,82,11.7142857142857,11,2.13808993529939,7
1958-02-16,116,16.5714285714286,16,2.29906813420444,7
1958-02-23,100,14.2857142857143,14,6.82432623571211,7
1958-03-02,111,15.8571428571429,11,9.47678868655009,7
1958-03-09,83,11.8571428571429,9,5.49025110016447,7
1958-03-16,86,12.2857142857143,11,4.49867705421219,7
1958-03-23,89,12.7142857142857,12,1.60356745147455,7
1958-03-30,168,24,19,12.3153021346074,7
1958-04-06,151,21.5714285714286,19,8.69592132088646,7
1958-04-13,104,14.8571428571429,14,2.96808419852332,7
1958-04-20,105,15,14,2.08166599946613,7
1958-04-27,108,15.4285714285714,15,3.64495737776374,7
1958-05-04,107,15.2857142857143,16,1.97604704011871,7
1958-05-11,77,11,9,3.82970843102535,7
1958-05-18,86,12.2857142857143,12,3.77334006393477,7
1958-05-25,117,16.7142857142857,17,1.38013111868471,7
1958-06-01,94,13.4285714285714,13,2.14919697074224,7
1958-06-08,128,18.2857142857143,15,8.63547500554709,7
1958-06-15,81,11.5714285714286,10,3.9940431835899,7
1958-06-22,122,17.4285714285714,14,7.72133716522259,7
1958-06-29,78,11.1428571428571,11,2.26778683805536,7
1958-07-06,85,12.1428571428571,12,2.03540097839643,7
1958-07-13,99,14.1428571428571,13,3.80475892484537,7
1958-07-20,110,15.7142857142857,17,3.14718316987777,7
1958-07-27,116,16.5714285714286,17,1.51185789203691,7
1958-08-03,135,19.2857142857143,19,4.30945803685667,7
1958-08-10,125,17.8571428571429,16,5.92814112035612,7
1958-08-17,89,12.7142857142857,12,3.45032779671177,7
1958-08-24,105,15,14,3.46410161513775,7
1958-08-31,113,16.1428571428571,14,7.66873678056066,7
1958-09-07,115,16.4285714285714,16,7.93425364809955,7
1958-09-14,110,15.7142857142857,15,6.65117247093287,7
1958-09-21,100,14.2857142857143,13,4.46147530585589,7
1958-09-28,142,20.2857142857143,17,7.54352450150206,7
1958-10-05,105,15,16,4.96655480858378,7
1958-10-12,94,13.4285714285714,13,3.10145895008263,7
1958-10-19,88,12.5714285714286,12,1.13389341902768,7
1958-10-26,134,19.1428571428571,17,6.91444313083301,7
1958-11-02,109,15.5714285714286,15,5.19156825558337,7
1958-11-09,81,11.5714285714286,12,2.14919697074224,7
1958-11-16,81,11.5714285714286,11,2.29906813420444,7
1958-11-23,132,18.8571428571429,16,8.29515062006253,7
1958-11-30,115,16.4285714285714,15,7.09124208342335,7
1958-12-07,103,14.7142857142857,15,1.88982236504614,7
1958-12-14,76,10.8571428571429,9,7.26701615585956,7
1958-12-21,114,16.2857142857143,12,8.17953311043863,7
1958-12-28,121,17.2857142857143,14,7.01698619338069,7
1959-01-04,146,20.8571428571429,16,9.45918550807576,7
1959-01-11,89,12.7142857142857,11,3.86066858261129,7
1959-01-18,122,17.4285714285714,15,9.71008312455224,7
1959-01-25,110,15.7142857142857,15,1.88982236504614,7
1959-02-01,88,12.5714285714286,12,2.99205296617238,7
1959-02-08,55,7.85714285714286,8,1.3451854182691,7
1959-02-15,76,10.8571428571429,11,0.899735410842437,7
1959-02-22,95,13.5714285714286,14,2.50713268211203,7
1959-03-01,97,13.8571428571429,14,3.57903950935496,7
1959-03-08,110,15.7142857142857,15,4.46147530585589,7
1959-03-15,130,18.5714285714286,13,9.62387903181704,7
1959-03-22,101,14.4285714285714,13,4.75594865605671,7
1959-03-29,148,21.1428571428571,15,11.0367351970374,7
1959-04-05,75,10.7142857142857,11,3.25137333621173,7
1959-04-12,91,13,12,2.58198889747161,7
1959-04-19,73,10.4285714285714,12,2.29906813420444,7
1959-04-26,102,14.5714285714286,14,6.37330743170668,7
1959-05-03,76,10.8571428571429,12,1.86445447147161,7
1959-05-10,83,11.8571428571429,12,1.86445447147161,7
1959-05-17,80,11.4285714285714,12,1.81265393434993,7
1959-05-24,83,11.8571428571429,11,3.76069902316805,7
1959-05-31,70,10,10,1.52752523165195,7
1959-06-07,131,18.7142857142857,22,6.4733887497015,7
1959-06-14,98,14,12,4.72581562625261,7
1959-06-21,114,16.2857142857143,13,6.79985994253523,7
1959-06-28,90,12.8571428571429,11,4.25944329025016,7
1959-07-05,59,8.42857142857143,9,1.13389341902768,7
1959-07-12,85,12.1428571428571,10,5.52052447473883,7
1959-07-19,75,10.7142857142857,11,2.05866345916355,7
1959-07-26,90,12.8571428571429,12,3.28778402720188,7
1959-08-02,113,16.1428571428571,14,6.06708528121402,7
1959-08-09,94,13.4285714285714,12,4.75594865605671,7
1959-08-16,111,15.8571428571429,14,4.98091596089753,7
1959-08-23,92,13.1428571428571,13,2.79455252402309,7
1959-08-30,159,22.7142857142857,17,12.526163095887,7
1959-09-06,91,13,11,3.41565025531987,7
1959-09-13,71,10.1428571428571,10,2.41029537806548,7
1959-09-20,94,13.4285714285714,13,2.29906813420444,7
1959-09-27,62,8.85714285714286,8,2.60950643025148,7
1959-10-04,57,8.14285714285714,7,3.62530786869986,7
1959-10-11,55,7.85714285714286,7,1.86445447147161,7
1959-10-18,83,11.8571428571429,12,3.18478525851542,7
1959-10-25,95,13.5714285714286,12,4.3915503282684,7
1959-11-01,75,10.7142857142857,10,1.97604704011871,7
1959-11-08,89,12.7142857142857,10,5.67786009321252,7
1959-11-15,59,8.42857142857143,7,4.31497944595888,7
1959-11-22,67,9.57142857142857,9,2.50713268211203,7
1959-11-29,105,15,12,7.34846922834953,7
1959-12-06,71,10.1428571428571,7,6.86606562325595,7
1959-12-13,69,9.85714285714286,10,1.21498579258791,7
1959-12-20,113,16.1428571428571,17,2.79455252402309,7
1959-12-27,95,13.5714285714286,13,4.54082014828242,7
1960-01-03,91,13,10,5.85946527708232,7
1960-01-10,90,12.8571428571429,12,3.67099311851582,7
1960-01-17,75,10.7142857142857,8,4.85504156227612,7
1960-01-24,109,15.5714285714286,11,8.54121659673731,7
1960-01-31,104,14.8571428571429,12,6.14894493466349,7
1960-02-07,69,9.85714285714286,8,3.33809184158512,7
1960-02-14,36,5.14285714285714,5,2.60950643025148,7
1960-02-21,47,6.71428571428571,7,1.88982236504614,7
1960-02-28,53,7.57142857142857,8,1.71824938596845,7
1960-03-06,65,9.28571428571429,8,2.87020822207993,7
1960-03-13,57,8.14285714285714,7,2.79455252402309,7
1960-03-20,63,9,9,2.3094010767585,7
1960-03-27,116,16.5714285714286,20,5.96816953672126,7
1960-04-03,70,10,10,1.4142135623731,7
1960-04-10,94,13.4285714285714,9,6.85218074428725,7
1960-04-17,66,9.42857142857143,7,5.06152621439894,7
1960-04-24,58,8.28571428571429,8,3.98807746975431,7
1960-05-01,67,9.57142857142857,7,4.46680881081572,7
1960-05-08,73,10.4285714285714,9,3.86683086679272,7
1960-05-15,59,8.42857142857143,8,1.2724180205607,7
1960-05-22,67,9.57142857142857,9,3.10145895008263,7
1960-05-29,57,8.14285714285714,8,1.21498579258791,7
1960-06-05,70,10,8,4.72581562625261,7
1960-06-12,72,10.2857142857143,9,4.34796066044323,7
1960-06-19,43,6.14285714285714,6,2.26778683805536,7
1960-06-26,69,9.85714285714286,8,5.66946709513841,7
1960-07-03,73,10.4285714285714,9,3.5523298860111,7
1960-07-10,63,9,8,4.47213595499958,7
1960-07-17,102,14.5714285714286,12,3.86683086679272,7
1960-07-24,58,8.28571428571429,9,2.49761791275112,7
1960-07-31,31,4.42857142857143,5,1.39727626201154,7
1960-08-07,76,10.8571428571429,8,8.02970674907811,7
1960-08-14,93,13.2857142857143,13,1.79947082168487,7
1960-08-21,81,11.5714285714286,12,1.90237946242268,7
1960-08-28,49,7,6,1.29099444873581,7
1960-09-04,78,11.1428571428571,11,3.71611676478603,7
1960-09-11,100,14.2857142857143,15,3.19970236711092,7
1960-09-18,117,16.7142857142857,14,6.1295537008357,7
1960-09-25,70,10,10,5.85946527708232,7
1960-10-02,54,7.71428571428571,8,4.64450520200253,7
1960-10-09,80,11.4285714285714,9,4.27617987059879,7
1960-10-16,52,7.42857142857143,7,3.73528860362636,7
1960-10-23,37,5.28571428571429,5,1.11269728052837,7
1960-10-30,50,7.14285714285714,7,2.73426232761059,7
1960-11-06,63,9,7,4.50924975282289,7
1960-11-13,77,11,11,5.47722557505166,7
1960-11-20,39,5.57142857142857,5,1.81265393434993,7
1960-11-27,36,5.14285714285714,5,1.77281052085584,7
1960-12-04,90,12.8571428571429,13,1.95180014589707,7
1960-12-11,82,11.7142857142857,13,2.98408476836063,7
1960-12-18,47,6.71428571428571,6,2.75162289775117,7
1960-12-25,56,8,8,3.41565025531987,7
1961-01-01,77,11,8,5.74456264653803,7
1961-01-08,26,3.71428571428571,4,1.70433620649269,7
1961-01-15,20,2.85714285714286,3,0.690065559342354,7
1961-01-22,30,4.28571428571429,4,2.1380899352994,7
1961-01-29,33,4.71428571428571,4,1.70433620649269,7
1961-02-05,31,4.42857142857143,4,1.13389341902768,7
1961-02-12,18,2.57142857142857,3,0.534522483824849,7
1961-02-19,24,3.42857142857143,4,1.13389341902768,7
1961-02-26,21,3,3,1.15470053837925,7
1961-03-05,20,2.85714285714286,3,1.0690449676497,7
1961-03-12,32,4.57142857142857,5,2.07019667802706,7
1961-03-19,35,5,5,1,7
1961-03-26,48,6.85714285714286,7,1.21498579258791,7
1961-04-02,40,5.71428571428571,6,2.1380899352994,7
1961-04-09,28,4,4,0.816496580927726,7
1961-04-16,49,7,7,1.4142135623731,7
1961-04-23,40,5.71428571428571,5,3.30223589477825,7
1961-04-30,47,6.71428571428571,6,3.40168025708304,7
