"Weekly","ISN","Mean","Median","Sd","Count"
1944-08-06,303,43.2857142857143,43,11.6004926003782,7
1944-08-13,254,36.2857142857143,41,11.0108171921114,7
1944-08-20,185,26.4285714285714,27,13.0876168298783,7
1944-08-27,123,17.5714285714286,25,13.5997198850705,7
1944-09-03,26,3.71428571428571,0,6.34335047416547,7
1944-09-10,198,28.2857142857143,26,7.73981665834288,7
1944-09-17,153,21.8571428571429,25,7.28991475552747,7
1944-09-24,208,29.7142857142857,32,11.2503968183984,7
1944-10-01,289,41.2857142857143,39,19.5679524198308,7
1944-10-08,105,15,11,12.8840987267251,7
1944-10-15,188,26.8571428571429,29,10.3831365111667,7
1944-10-22,123,17.5714285714286,15,6.72946612189364,7
1944-10-29,169,24.1428571428571,26,5.95618925792242,7
1944-11-05,54,7.71428571428571,0,10.4357444346229,7
1944-11-12,66,9.42857142857143,11,6.85218074428725,7
1944-11-19,175,25,23,8.44590630621328,7
1944-11-26,114,16.2857142857143,13,13.3755284719805,7
1944-12-03,127,18.1428571428571,14,16.0875580437033,7
1944-12-10,415,59.2857142857143,62,21.045302609009,7
1944-12-17,469,67,65,18.7527775720469,7
1944-12-24,294,42,53,22.464787260659,7
1944-12-31,87,12.4285714285714,10,15.9044767582081,7
1945-01-07,263,37.5714285714286,38,8.82906455704006,7
1945-01-14,180,25.7142857142857,27,8.15913160645351,7
1945-01-21,269,38.4285714285714,39,12.9210054156935,7
1945-01-28,141,20.1428571428571,15,11.5098301671306,7
1945-02-04,152,21.7142857142857,23,11.2799864910422,7
1945-02-11,97,13.8571428571429,18,9.9737751366366,7
1945-02-18,185,26.4285714285714,22,13.0748759440532,7
1945-02-25,224,32,32,6.53197264742181,7
1945-03-04,207,29.5714285714286,23,8.86673827396792,7
1945-03-11,154,22,15,16.4113781667882,7
1945-03-18,131,18.7142857142857,18,6.29058253037257,7
1945-03-25,443,63.2857142857143,60,24.7838272919679,7
1945-04-01,463,66.1428571428571,63,14.2411208761643,7
1945-04-08,62,8.85714285714286,11,6.28300807545164,7
1945-04-15,239,34.1428571428571,38,11.4517621850463,7
1945-04-22,447,63.8571428571429,52,23.0465367711259,7
1945-04-29,629,89.8571428571429,97,25.7191794285158,7
1945-05-06,233,33.2857142857143,33,14.522560445898,7
1945-05-13,268,38.2857142857143,37,32.9176461578198,7
1945-05-20,290,41.4285714285714,43,10.1793441644856,7
1945-05-27,201,28.7142857142857,31,11.2799864910422,7
1945-06-03,186,26.5714285714286,28,10.4858180869392,7
1945-06-10,439,62.7142857142857,72,19.9642537694608,7
1945-06-17,505,72.1428571428571,68,10.884676865952,7
1945-06-24,253,36.1428571428571,29,13.9931956253575,7
1945-07-01,125,17.8571428571429,23,9.88986975695453,7
1945-07-08,549,78.4285714285714,95,47.3351776971318,7
1945-07-15,784,112,111,21.4242852856285,7
1945-07-22,272,38.8571428571429,35,10.8386433872598,7
1945-07-29,191,27.2857142857143,30,12.2163044836847,7
1945-08-05,282,40.2857142857143,40,13.3380943880587,7
1945-08-12,472,67.4285714285714,70,32.597838081981,7
1945-08-19,129,18.4285714285714,13,18.9108182694205,7
1945-08-26,153,21.8571428571429,17,16.5371155428083,7
1945-09-02,390,55.7142857142857,51,20.9580079024247,7
1945-09-09,242,34.5714285714286,38,25.5007002704968,7
1945-09-16,161,23,14,19.7821468332771,7
1945-09-23,627,89.5714285714286,92,28.0051015760649,7
1945-09-30,853,121.857142857143,135,27.0704548134959,7
1945-10-07,541,77.2857142857143,91,28.8196361630647,7
1945-10-14,629,89.8571428571429,57,47.8415041967696,7
1945-10-21,828,118.285714285714,127,16.234883078465,7
1945-10-28,698,99.7142857142857,109,27.3783021491733,7
1945-11-04,386,55.1428571428571,52,11.3200201918043,7
1945-11-11,558,79.7142857142857,80,23.3003167769188,7
1945-11-18,575,82.1428571428571,87,13.0694117621844,7
1945-11-25,531,75.8571428571429,74,11.2016155297435,7
1945-12-02,340,48.5714285714286,49,8.22308017831807,7
1945-12-09,317,45.2857142857143,49,17.5472152179416,7
1945-12-16,337,48.1428571428571,43,15.4965433933783,7
1945-12-23,209,29.8571428571429,30,6.98638131005772,7
1945-12-30,283,40.4285714285714,38,13.226956602045,7
1946-01-06,270,38.5714285714286,37,15.5333742079985,7
1946-01-13,880,125.714285714286,110,33.4998223165153,7
1946-01-20,537,76.7142857142857,76,15.402535350977,7
1946-01-27,726,103.714285714286,98,40.9011584420877,7
1946-02-03,1137,162.428571428571,169,19.8062039342655,7
1946-02-10,784,112,107,39.496835316263,7
1946-02-17,586,83.7142857142857,81,19.258887867807,7
1946-02-24,986,140.857142857143,143,15.9836225704998,7
1946-03-03,952,136,135,22.2560853101648,7
1946-03-10,729,104.142857142857,107,20.5704364840141,7
1946-03-17,1091,155.857142857143,157,30.5964517083739,7
1946-03-24,612,87.4285714285714,92,13.513661517851,7
1946-03-31,1003,143.285714285714,146,23.4713604613103,7
1946-04-07,722,103.142857142857,107,17.2281607784907,7
1946-04-14,600,85.7142857142857,90,10.3555828053324,7
1946-04-21,688,98.2857142857143,97,19.4397726814066,7
1946-04-28,1342,191.714285714286,207,47.706443609902,7
1946-05-05,953,136.142857142857,128,54.508190734447,7
1946-05-12,443,63.2857142857143,63,18.5266860295654,7
1946-05-19,1125,160.714285714286,162,29.0500389312091,7
1946-05-26,658,94,98,49.6319789383149,7
1946-06-02,474,67.7142857142857,70,29.0328221484712,7
1946-06-09,746,106.571428571429,103,22.6705178801099,7
1946-06-16,1059,151.285714285714,157,31.5421109297517,7
1946-06-23,1036,148,139,28.6356421265527,7
1946-06-30,971,138.714285714286,133,35.626367977077,7
1946-07-07,892,127.428571428571,145,48.5862022349869,7
1946-07-14,931,133,130,42.7122152707318,7
1946-07-21,640,91.4285714285714,71,44.4479363707591,7
1946-07-28,981,140.142857142857,121,52.4449825100189,7
1946-08-04,883,126.142857142857,117,35.6764561554189,7
1946-08-11,806,115.142857142857,108,31.8560751475998,7
1946-08-18,1229,175.571428571429,173,9.30693545798227,7
1946-08-25,925,132.142857142857,131,33.0627109769126,7
1946-09-01,1023,146.142857142857,142,72.6347680096077,7
1946-09-08,512,73.1428571428571,67,18.7565861448592,7
1946-09-15,927,132.428571428571,147,33.1956681052269,7
1946-09-22,935,133.571428571429,134,16.1643346378907,7
1946-09-29,803,114.714285714286,122,32.4330812890907,7
1946-10-06,555,79.2857142857143,88,25.6366553052089,7
1946-10-13,1150,164.285714285714,156,47.5349495484262,7
1946-10-20,1380,197.142857142857,213,32.1373540262655,7
1946-10-27,1180,168.571428571429,170,26.8070708511588,7
1946-11-03,1053,150.428571428571,183,63.8275205609021,7
1946-11-10,1559,222.714285714286,217,32.9834013089124,7
1946-11-17,1447,206.714285714286,207,37.7655675879245,7
1946-11-24,1231,175.857142857143,193,48.4610791303309,7
1946-12-01,1078,154,163,25.3640165063291,7
1946-12-08,1195,170.714285714286,172,29.3468583538016,7
1946-12-15,1714,244.857142857143,242,42.2982606869698,7
1946-12-22,1566,223.714285714286,231,23.7185882499661,7
1946-12-29,829,118.428571428571,108,42.5592024629893,7
1947-01-05,806,115.142857142857,120,31.0667484159971,7
1947-01-12,1483,211.857142857143,212,49.3268979071546,7
1947-01-19,1314,187.714285714286,179,34.4127606454073,7
1947-01-26,702,100.285714285714,86,28.8600894299509,7
1947-02-02,1043,149,156,26.3691739220881,7
1947-02-09,1747,249.571428571429,235,43.4390651482324,7
1947-02-16,1243,177.571428571429,177,33.7730520921496,7
1947-02-23,1209,172.714285714286,183,34.7261394615751,7
1947-03-02,1626,232.285714285714,248,58.4143654869082,7
1947-03-09,1539,219.857142857143,240,50.9523587004847,7
1947-03-16,575,82.1428571428571,77,22.8796020611415,7
1947-03-23,1318,188.285714285714,171,37.4865055084906,7
1947-03-30,1662,237.428571428571,238,27.8080152885048,7
1947-04-06,1713,244.714285714286,266,69.8443848511682,7
1947-04-13,883,126.142857142857,128,14.4156000155916,7
1947-04-20,1492,213.142857142857,138,135.09925804315,7
1947-04-27,2050,292.857142857143,269,86.2272744387926,7
1947-05-04,1642,234.571428571429,224,33.305941125957,7
1947-05-11,1589,227,214,55.2569754269389,7
1947-05-18,2731,390.142857142857,317,150.673409035822,7
1947-05-25,2913,416.142857142857,387,88.2938815762991,7
1947-06-01,1531,218.714285714286,201,65.8121424604768,7
1947-06-08,907,129.571428571429,147,41.9358921166469,7
1947-06-15,1728,246.857142857143,271,74.5417748009543,7
1947-06-22,1606,229.428571428571,206,58.8695086408834,7
1947-06-29,1397,199.571428571429,202,50.4838493740231,7
1947-07-06,1366,195.142857142857,203,41.4183074313303,7
1947-07-13,1962,280.285714285714,288,34.1746216058753,7
1947-07-20,1794,256.285714285714,240,29.4489065202444,7
1947-07-27,1358,194,202,41.9801540413245,7
1947-08-03,2287,326.714285714286,301,58.468550765103,7
1947-08-10,3508,501.142857142857,507,41.0789020115702,7
1947-08-17,1239,177,151,81.4636933445405,7
1947-08-24,1209,172.714285714286,166,59.5754823332392,7
1947-08-31,2112,301.714285714286,312,37.7699805211947,7
1947-09-07,2428,346.857142857143,358,61.3335921319592,7
1947-09-14,1396,199.428571428571,205,18.2652415154864,7
1947-09-21,1271,181.571428571429,173,57.5061073361115,7
1947-09-28,2166,309.428571428571,324,43.3199613067584,7
1947-10-05,1952,278.857142857143,239,132.173407022024,7
1947-10-12,908,129.714285714286,127,33.6636019349994,7
1947-10-19,1648,235.428571428571,207,62.7716951681705,7
1947-10-26,1495,213.571428571429,180,72.4174406775448,7
1947-11-02,668,95.4285714285714,98,18.3290038177851,7
1947-11-09,946,135.142857142857,152,58.3336054415422,7
1947-11-16,1801,257.285714285714,264,20.1139610363406,7
1947-11-23,1537,219.571428571429,215,39.3101222878499,7
1947-11-30,1070,152.857142857143,156,18.6049148652408,7
1947-12-07,1142,163.142857142857,170,17.6486880667145,7
1947-12-14,980,140,146,21.338541031039,7
1947-12-21,969,138.428571428571,133,54.6804570294761,7
1947-12-28,1320,188.571428571429,192,32.9031768621063,7
1948-01-04,1141,163,152,23.6361305349811,7
1948-01-11,1039,148.428571428571,149,13.451854182691,7
1948-01-18,989,141.285714285714,144,21.5848271224201,7
1948-01-25,1033,147.571428571429,150,30.2812215894997,7
1948-02-01,847,121,120,25.6255081250434,7
1948-02-08,765,109.285714285714,122,35.626367977077,7
1948-02-15,740,105.714285714286,92,39.3518923124597,7
1948-02-22,746,106.571428571429,112,15.8835044711712,7
1948-02-29,1432,204.571428571429,194,23.7336409824897,7
1948-03-07,1124,160.571428571429,164,21.9458207324093,7
1948-03-14,1073,153.285714285714,165,66.642614708894,7
1948-03-21,635,90.7142857142857,91,23.4429398448963,7
1948-03-28,1607,229.571428571429,246,76.8740466452694,7
1948-04-04,1781,254.428571428571,254,32.9082418392776,7
1948-04-11,2415,345,342,64.1508638549266,7
1948-04-18,2190,312.857142857143,303,40.2468573159386,7
1948-04-25,1803,257.571428571429,265,60.0245981323689,7
1948-05-02,2205,315,367,107.60266415537,7
1948-05-09,3666,523.714285714286,520,121.894372697176,7
1948-05-16,1293,184.714285714286,178,34.8602652777929,7
1948-05-23,1278,182.571428571429,178,40.3065633317832,7
1948-05-30,1280,182.857142857143,181,19.2477580636341,7
1948-06-06,1638,234,234,27.2151918359336,7
1948-06-13,1860,265.714285714286,268,33.2902102011702,7
1948-06-20,1756,250.857142857143,255,27.0581384641083,7
1948-06-27,2050,292.857142857143,272,100.305248402777,7
1948-07-04,1433,204.714285714286,213,42.5429754707491,7
1948-07-11,1767,252.428571428571,268,46.8645464534302,7
1948-07-18,1556,222.285714285714,215,48.0337183157633,7
1948-07-25,2270,324.285714285714,321,76.8498845926574,7
1948-08-01,2749,392.714285714286,407,73.3614664650644,7
1948-08-08,1362,194.571428571429,197,49.9061023084256,7
1948-08-15,2332,333.142857142857,358,77.7676637414904,7
1948-08-22,1625,232.142857142857,230,46.9660464996738,7
1948-08-29,1364,194.857142857143,192,33.6572358313859,7
1948-09-05,678,96.8571428571429,88,26.897512719138,7
1948-09-12,1648,235.428571428571,237,34.9516673081421,7
1948-09-19,2126,303.714285714286,290,39.2458672376863,7
1948-09-26,1349,192.714285714286,191,28.4060691033582,7
1948-10-03,927,132.428571428571,123,43.0381890219107,7
1948-10-10,1732,247.428571428571,291,79.4079281156425,7
1948-10-17,1843,263.285714285714,243,39.7102601591171,7
1948-10-24,1228,175.428571428571,159,27.7540215876135,7
1948-10-31,1005,143.571428571429,145,17.5200565339379,7
1948-11-07,1273,181.857142857143,180,56.8900359507374,7
1948-11-14,1539,219.857142857143,201,64.1155950125203,7
1948-11-21,914,130.571428571429,102,60.9695474338273,7
1948-11-28,736,105.142857142857,96,29.7569519688457,7
1948-12-05,1277,182.428571428571,168,70.945653244478,7
1948-12-12,1571,224.428571428571,187,51.9193513790287,7
1948-12-19,2256,322.285714285714,297,86.6789368603359,7
1948-12-26,1468,209.714285714286,207,28.6106873138593,7
1949-01-02,972,138.857142857143,135,32.1943502881513,7
1949-01-09,1012,144.571428571429,154,28.4245031786376,7
1949-01-16,1785,255,222,78.1131657703531,7
1949-01-23,1240,177.142857142857,179,52.0366171441757,7
1949-01-30,1325,189.285714285714,193,75.7621591687088,7
1949-02-06,2036,290.857142857143,330,79.9738052352739,7
1949-02-13,2033,290.428571428571,299,39.0378326876939,7
1949-02-20,1375,196.428571428571,153,76.5655648074623,7
1949-02-27,1016,145.142857142857,136,28.8179838031079,7
1949-03-06,1549,221.285714285714,206,73.5497887731258,7
1949-03-13,1989,284.142857142857,251,82.7192613027715,7
1949-03-20,1783,254.714285714286,239,52.1590972752734,7
1949-03-27,1318,188.285714285714,188,39.9237368229073,7
1949-04-03,1689,241.285714285714,241,59.4802888518941,7
1949-04-10,1458,208.285714285714,189,55.3736227389729,7
1949-04-17,2045,292.142857142857,287,58.1447291145941,7
1949-04-24,1826,260.857142857143,238,69.2349347546179,7
1949-05-01,1413,201.857142857143,223,64.403489997123,7
1949-05-08,956,136.571428571429,135,44.3728788896143,7
1949-05-15,1145,163.571428571429,142,62.0184304403595,7
1949-05-22,1438,205.428571428571,196,46.9391703621369,7
1949-05-29,1759,251.285714285714,240,44.2256120580005,7
1949-06-05,1475,210.714285714286,196,45.4302185984699,7
1949-06-12,1154,164.857142857143,169,27.0950707166978,7
1949-06-19,1154,164.857142857143,163,43.8308436736376,7
1949-06-26,2306,329.428571428571,326,65.873254924026,7
1949-07-03,1000,142.857142857143,144,39.9809478436441,7
1949-07-10,1042,148.857142857143,163,64.1753550085716,7
1949-07-17,1358,194,206,38.5183938744422,7
1949-07-24,2018,288.285714285714,284,68.3683998294394,7
1949-07-31,1356,193.714285714286,171,72.9879311615153,7
1949-08-07,507,72.4285714285714,68,33.4407792117007,7
1949-08-14,1823,260.428571428571,265,67.7073534727633,7
1949-08-21,2562,366,365,38.5313724991294,7
1949-08-28,2248,321.142857142857,315,35.890707113999,7
1949-09-04,2054,293.428571428571,312,49.0199182063004,7
1949-09-11,2106,300.857142857143,301,46.5847921229972,7
1949-09-18,2008,286.857142857143,299,56.8958949058968,7
1949-09-25,1169,167,172,52.7415080052388,7
1949-10-02,2497,356.714285714286,395,105.113770562685,7
1949-10-09,2451,350.142857142857,371,60.0955588248931,7
1949-10-16,1340,191.428571428571,169,69.9687004854245,7
1949-10-23,1284,183.428571428571,166,61.7059077205663,7
1949-10-30,1181,168.714285714286,170,18.6522052826137,7
1949-11-06,1430,204.285714285714,203,32.7348656415668,7
1949-11-13,1781,254.428571428571,224,88.2701481114598,7
1949-11-20,1619,231.285714285714,212,56.1952378934796,7
1949-11-27,1726,246.571428571429,249,55.7998122543351,7
1949-12-04,1499,214.142857142857,191,58.8711264017389,7
1949-12-11,1446,206.571428571429,198,29.9157547281091,7
1949-12-18,1206,172.285714285714,173,33.6735023706291,7
1949-12-25,1356,193.714285714286,209,39.2246278321596,7
1950-01-01,904,129.142857142857,119,51.469824724229,7
1950-01-08,813,116.142857142857,120,23.8427387369025,7
1950-01-15,1175,167.857142857143,156,52.1837413103244,7
1950-01-22,1556,222.285714285714,219,49.62094411877,7
1950-01-29,646,92.2857142857143,74,59.6286124991302,7
1950-02-05,391,55.8571428571429,53,11.866318882009,7
1950-02-12,1483,211.857142857143,177,125.00723788569,7
1950-02-19,1665,237.857142857143,240,92.2666941921236,7
1950-02-26,937,133.857142857143,106,51.040600086038,7
1950-03-05,1932,276,282,75.2063827078527,7
1950-03-12,1447,206.714285714286,208,29.7305358496069,7
1950-03-19,810,115.714285714286,120,35.0604919423287,7
1950-03-26,865,123.571428571429,125,24.0960380066734,7
1950-04-02,1445,206.428571428571,200,34.180194766644,7
1950-04-09,1152,164.571428571429,137,49.7019689175964,7
1950-04-16,1020,145.714285714286,146,26.2850672798219,7
1950-04-23,1544,220.571428571429,239,47.9230534045886,7
1950-04-30,1921,274.428571428571,263,58.9995964473689,7
1950-05-07,1535,219.285714285714,215,66.3468519366576,7
1950-05-14,1034,147.714285714286,133,42.6212555959046,7
1950-05-21,1674,239.142857142857,221,42.3297711287165,7
1950-05-28,1112,158.857142857143,156,31.8403756857472,7
1950-06-04,891,127.285714285714,137,27.3783021491733,7
1950-06-11,1002,143.142857142857,145,26.704734732681,7
1950-06-18,1069,152.714285714286,157,20.0558743324268,7
1950-06-25,1067,152.428571428571,140,49.0640980176515,7
1950-07-02,686,98,100,12.9871731591854,7
1950-07-09,778,111.142857142857,110,22.4531257766676,7
1950-07-16,1170,167.142857142857,181,50.9752507642306,7
1950-07-23,1197,171,171,12.9099444873581,7
1950-07-30,1010,144.285714285714,135,32.7653998689384,7
1950-08-06,822,117.428571428571,117,12.3133686543954,7
1950-08-13,1211,173,171,43.2781700167648,7
1950-08-20,1211,173,180,37.4388390133384,7
1950-08-27,618,88.2857142857143,93,22.6326775976263,7
1950-09-03,381,54.4285714285714,55,23.6562686748998,7
1950-09-10,741,105.857142857143,118,41.0058067897242,7
1950-09-17,674,96.2857142857143,105,29.3468583538016,7
1950-09-24,655,93.5714285714286,69,65.9819600165003,7
1950-10-01,459,65.5714285714286,65,11.4434427054266,7
1950-10-08,895,127.857142857143,123,28.3338935518845,7
1950-10-15,724,103.428571428571,111,68.9851605851025,7
1950-10-22,485,69.2857142857143,67,35.9106032888815,7
1950-10-29,793,113.285714285714,109,23.7817457006719,7
1950-11-05,789,112.714285714286,110,17.0559304027884,7
1950-11-12,593,84.7142857142857,88,19.2675399373686,7
1950-11-19,242,34.5714285714286,17,32.0876775042858,7
1950-11-26,818,116.857142857143,124,49.3066208246201,7
1950-12-03,832,118.857142857143,119,41.7589454345955,7
1950-12-10,917,131,123,53.6376733276155,7
1950-12-17,57,8.14285714285714,0,17.189420888331,7
1950-12-24,444,63.4285714285714,53,39.500452076979,7
1950-12-31,440,62.8571428571429,56,43.4719394990553,7
1951-01-07,556,79.4285714285714,97,29.9658535829097,7
1951-01-14,272,38.8571428571429,47,16.8070280084312,7
1951-01-21,740,105.714285714286,109,47.5805082140235,7
1951-01-28,1092,156,170,34.8903042883454,7
1951-02-04,675,96.4285714285714,85,34.6980169599414,7
1951-02-11,713,101.857142857143,98,18.7654698087433,7
1951-02-18,515,73.5714285714286,64,16.5515069088099,7
1951-02-25,654,93.4285714285714,88,20.032117069489,7
1951-03-04,352,50.2857142857143,48,20.7421815448158,7
1951-03-11,311,44.4285714285714,44,8.88551523280338,7
1951-03-18,555,79.2857142857143,63,38.7156914171084,7
1951-03-25,793,113.285714285714,105,35.677790877586,7
1951-04-01,413,59,59,36.2445398186633,7
1951-04-08,865,123.571428571429,115,33.1655300116308,7
1951-04-15,1312,187.428571428571,187,29.2395687545555,7
1951-04-22,1242,177.428571428571,176,18.6802671542026,7
1951-04-29,679,97,94,27.398296784046,7
1951-05-06,586,83.7142857142857,49,70.6746401611268,7
1951-05-13,2143,306.142857142857,332,65.9176976019556,7
1951-05-20,1777,253.857142857143,239,80.9123570526129,7
1951-05-27,578,82.5714285714286,79,31.282887456548,7
1951-06-03,1109,158.428571428571,163,127.354959519784,7
1951-06-10,1677,239.571428571429,241,39.0378326876939,7
1951-06-17,1457,208.142857142857,208,25.1821932552122,7
1951-06-24,512,73.1428571428571,67,17.6297908044742,7
1951-07-01,464,66.2857142857143,64,39.1948733285119,7
1951-07-08,1156,165.142857142857,174,21.0034010851304,7
1951-07-15,561,80.1428571428571,64,40.8551448062892,7
1951-07-22,658,94,108,27.0185121722126,7
1951-07-29,728,104,99,16.4721988008078,7
1951-08-05,1194,170.571428571429,164,30.5278951281018,7
1951-08-12,776,110.857142857143,111,41.095127738085,7
1951-08-19,691,98.7142857142857,113,31.8993954264251,7
1951-08-26,268,38.2857142857143,32,18.245677896553,7
1951-09-02,993,141.857142857143,160,45.6852586415231,7
1951-09-09,1392,198.857142857143,196,37.3649950775168,7
1951-09-16,1049,149.857142857143,139,30.2568370864535,7
1951-09-23,781,111.571428571429,108,49.7689901540345,7
1951-09-30,373,53.2857142857143,54,21.8381492325875,7
1951-10-07,609,87,112,49.4738988423862,7
1951-10-14,621,88.7142857142857,87,11.68637790641,7
1951-10-21,326,46.5714285714286,51,20.1068573945735,7
1951-10-28,676,96.5714285714286,101,27.9991496469514,7
1951-11-04,684,97.7142857142857,98,23.6623067748003,7
1951-11-11,538,76.8571428571429,75,19.8782005509266,7
1951-11-18,479,68.4285714285714,61,13.8546880496235,7
1951-11-25,526,75.1428571428571,77,23.9404021925877,7
1951-12-02,326,46.5714285714286,37,22.1122676573974,7
1951-12-09,267,38.1428571428571,41,8.23465383665421,7
1951-12-16,705,100.714285714286,95,33.0338931286958,7
1951-12-23,535,76.4285714285714,58,42.3078288376085,7
1951-12-30,462,66,72,21.9165082377037,7
1952-01-06,416,59.4285714285714,62,28.135725468149,7
1952-01-13,585,83.5714285714286,80,16.081636969508,7
1952-01-20,274,39.1428571428571,43,11.7108008753824,7
1952-01-27,196,28,30,8.58292879305582,7
1952-02-03,297,42.4285714285714,43,21.5704824768876,7
1952-02-10,259,37,33,22.5314594881616,7
1952-02-17,372,53.1428571428571,50,22.4234146331357,7
1952-02-24,40,5.71428571428571,0,15.1185789203691,7
1952-03-02,36,5.14285714285714,0,6.41426980589819,7
1952-03-09,260,37.1428571428571,35,6.30947888573405,7
1952-03-16,119,17,16,14.3178210632764,7
1952-03-23,345,49.2857142857143,43,42.9795078524417,7
1952-03-30,321,45.8571428571429,36,25.6802685047526,7
1952-04-06,379,54.1428571428571,48,16.2216786166801,7
1952-04-13,157,22.4285714285714,16,17.2032665779607,7
1952-04-20,396,56.5714285714286,57,23.10019583508,7
1952-04-27,299,42.7142857142857,33,27.4573261972968,7
1952-05-04,231,33,38,21.2916258968951,7
1952-05-11,94,13.4285714285714,14,10.2283453021028,7
1952-05-18,290,41.4285714285714,48,10.4060422008425,7
1952-05-25,317,45.2857142857143,49,24.3153880338788,7
1952-06-01,133,19,22,11.7331439378654,7
1952-06-08,161,23,26,7.39369100427294,7
1952-06-15,465,66.4285714285714,65,7.48013241543096,7
1952-06-22,540,77.1428571428571,83,15.8685072961991,7
1952-06-29,482,68.8571428571429,69,27.266759808899,7
1952-07-06,383,54.7142857142857,62,37.4953965428393,7
1952-07-13,670,95.7142857142857,97,39.8903258351959,7
1952-07-20,151,21.5714285714286,16,11.0733485278414,7
1952-07-27,409,58.4285714285714,42,30.2371578407382,7
1952-08-03,486,69.4285714285714,70,8.03859736639718,7
1952-08-10,564,80.5714285714286,74,14.3626499743506,7
1952-08-17,365,52.1428571428571,49,17.7991439066469,7
1952-08-24,909,129.857142857143,129,23.4835301962075,7
1952-08-31,596,85.1428571428571,78,36.1958955842076,7
1952-09-07,142,20.2857142857143,21,15.8294481448795,7
1952-09-14,128,18.2857142857143,16,11.0108171921114,7
1952-09-21,363,51.8571428571429,52,14.7017977520729,7
1952-09-28,262,37.4285714285714,37,10.7990299387976,7
1952-10-05,224,32,27,12.8840987267251,7
1952-10-12,87,12.4285714285714,14,9.36050466689952,7
1952-10-19,320,45.7142857142857,43,21.27372625027,7
1952-10-26,319,45.5714285714286,54,13.8546880496235,7
1952-11-02,142,20.2857142857143,14,15.7238066395544,7
1952-11-09,206,29.4285714285714,30,5.41162769282166,7
1952-11-16,303,43.2857142857143,37,21.0056681692846,7
1952-11-23,184,26.2857142857143,17,19.5253193376727,7
1952-11-30,179,25.5714285714286,21,12.5944054095081,7
1952-12-07,400,57.1428571428571,54,14.6222270468463,7
1952-12-14,639,91.2857142857143,95,13.1366444943687,7
1952-12-21,251,35.8571428571429,35,9.65105471660259,7
1952-12-28,129,18.4285714285714,22,13.5997198850705,7
1953-01-04,371,53,50,12.8322510366134,7
1953-01-11,487,69.5714285714286,61,16.7317775789777,7
1953-01-18,147,21,23,9.91631652042901,7
1953-01-25,12,1.71428571428571,0,4.53557367611073,7
1953-02-01,80,11.4285714285714,11,6.67974906856894,7
1953-02-08,71,10.1428571428571,11,8.315218406203,7
1953-02-15,0,0,0,0,7
1953-02-22,0,0,0,0,7
1953-03-01,52,7.42857142857143,11,7.13809364973457,7
1953-03-08,33,4.71428571428571,0,8.65475371716387,7
1953-03-15,76,10.8571428571429,12,4.98091596089753,7
1953-03-22,148,21.1428571428571,17,8.87747282786739,7
1953-03-29,476,68,74,22.3606797749979,7
1953-04-05,289,41.2857142857143,43,14.3261332968144,7
1953-04-12,33,4.71428571428571,0,8.65475371716387,7
1953-04-19,161,23,12,29.4222138301431,7
1953-04-26,521,74.4285714285714,75,14.9204238418031,7
1953-05-03,156,22.2857142857143,12,26.625265480456,7
1953-05-10,0,0,0,0,7
1953-05-17,88,12.5714285714286,13,1.2724180205607,7
1953-05-24,167,23.8571428571429,23,7.28991475552747,7
1953-05-31,242,34.5714285714286,37,17.4819634943861,7
1953-06-07,248,35.4285714285714,37,25.8189668193568,7
1953-06-14,259,37,38,11.9303534454489,7
1953-06-21,173,24.7142857142857,16,13.7926826701007,7
1953-06-28,58,8.28571428571429,11,5.67786009321252,7
1953-07-05,52,7.42857142857143,11,7.16140449113959,7
1953-07-12,186,26.5714285714286,24,7.87098348063194,7
1953-07-19,29,4.14285714285714,0,7.22100111777149,7
1953-07-26,0,0,0,0,7
1953-08-02,99,14.1428571428571,14,2.41029537806548,7
1953-08-09,520,74.2857142857143,74,22.9761781396463,7
1953-08-16,296,42.2857142857143,37,22.29136070106,7
1953-08-23,0,0,0,0,7
1953-08-30,54,7.71428571428571,13,7.25061573739973,7
1953-09-06,205,29.2857142857143,35,12.6321585080076,7
1953-09-13,291,41.5714285714286,45,14.1168592217148,7
1953-09-20,188,26.8571428571429,24,9.58172864411865,7
1953-09-27,73,10.4285714285714,11,5.09434794182543,7
1953-10-04,89,12.7142857142857,16,6.23736818736572,7
1953-10-11,166,23.7142857142857,20,11.7574697634353,7
1953-10-18,11,1.57142857142857,0,4.1576092031015,7
1953-10-25,55,7.85714285714286,11,7.66873678056066,7
1953-11-01,56,8,12,7.54983443527075,7
1953-11-08,0,0,0,0,7
1953-11-15,11,1.57142857142857,0,4.1576092031015,7
1953-11-22,0,0,0,0,7
1953-11-29,0,0,0,0,7
1953-12-06,13,1.85714285714286,0,4.91353814911995,7
1953-12-13,0,0,0,0,7
1953-12-20,36,5.14285714285714,0,6.44020112078734,7
1953-12-27,35,5,0,6.27162924074226,7
1954-01-03,0,0,0,0,7
1954-01-10,11,1.57142857142857,0,4.1576092031015,7
1954-01-17,0,0,0,0,7
1954-01-24,0,0,0,0,7
1954-01-31,0,0,0,0,7
1954-02-07,24,3.42857142857143,0,5.88379534136323,7
1954-02-14,0,0,0,0,7
1954-02-21,0,0,0,0,7
1954-02-28,46,6.57142857142857,0,8.24332341670403,7
1954-03-07,36,5.14285714285714,0,8.95225430508189,7
1954-03-14,268,38.2857142857143,32,14.8404209926166,7
