year,month,day,R,Vis
1984,9,29,9.59999999776483,0.8
1984,9,30,9.59999999776483,0.9
1984,9,30,9.59999999776483,1.6
1984,10,1,9.59999999776483,1.4
1984,10,2,9.59999999776483,1.5
1984,10,3,2.13120000064373,0.9
1984,10,3,9.59999999776483,1.6
1984,10,4,2.58240000531077,0.95
1984,10,4,9.59999999776483,1.6
1984,10,6,9.59999999776483,1.6
1984,10,7,3.08159999549389,0.9
1984,10,7,9.59999999776483,1.2
1984,10,11,12,1
1984,10,13,9.59999999776483,1
1984,10,18,9.59999999776483,1.6
1984,10,19,4.80000000447035,0.9
1984,10,19,4.80000000447035,0.7
1984,10,19,9.59999999776483,1.8
1984,10,19,12,0.9
1984,10,19,12,0.8
1984,10,19,19.1999999955297,0.7
1984,10,20,1.88159999996424,0.85
1984,10,20,6.02400000393391,1.3
1984,10,20,9.59999999776483,1.8
1984,10,21,0,0.8
1984,10,21,0.998400002717972,0.85
1984,10,21,9.59999999776483,1.8
1984,10,22,9.59999999776483,1.9
1984,10,24,9.59999999776483,1.9
1984,10,25,9.59999999776483,1
1984,10,25,9.59999999776483,1.8
1984,10,26,4.80000000447035,0.8
1984,10,26,14.4000000022352,0.7
1984,10,26,19.1999999955297,0.7
1984,10,27,9.59999999776483,1.6
1984,10,27,9.59999999776483,1
1984,10,29,9.59999999776483,1.8
1984,10,30,0,1
1984,10,30,9.59999999776483,1.2
1984,10,30,9.59999999776483,1.6
1984,10,31,19.1999999955297,0.7
1984,11,1,9.59999999776483,1.8
1984,11,2,9.59999999776483,1.8
1984,11,3,7.19999999552965,1.2
1984,11,4,4.80000000447035,1
1984,11,4,7.19999999552965,1
1984,11,4,12,0.8
1984,11,5,1.16639999672771,0.77
1984,11,6,9.59999999776483,1.6
1984,11,6,23.7480000033975,0.9
1984,11,7,2.40000000223517,1.5
1984,11,8,9.59999999776483,1.8
1984,11,12,19.1999999955297,0.6
1984,11,13,9.59999999776483,1.6
1984,11,14,2.40000000223517,1.5
1984,11,15,2.40000000223517,1
1984,11,15,4.80000000447035,0.9
1984,11,15,4.80000000447035,0.7
1984,11,16,5.30399999767542,1.3
1984,11,16,9.59999999776483,1.4
1984,11,16,19.1999999955297,1.1
1984,11,17,9.59999999776483,1
1984,11,17,19.1999999955297,0.7
1984,11,17,21.5999999977648,1
1984,11,18,4.80000000447035,0.9
1984,11,18,19.1999999955297,1.1
1984,11,19,4.80000000447035,1.1
1984,11,19,9.59999999776483,1.5
1984,11,20,0,1.1
1984,11,20,4.80000000447035,1
1984,11,21,7.19999999552965,1.1
1984,11,22,4.80000000447035,0.8
1984,11,23,22.8311999961734,0.82
1984,11,24,2.40000000223517,1.1
1984,11,24,9.59999999776483,1.5
1984,11,24,23.9159999974072,0.5
1984,11,25,4.80000000447035,1
1984,11,25,4.80000000447035,0.9
1984,11,25,4.80000000447035,0.9
1984,11,25,9.59999999776483,1.6
1984,11,25,22.6655999980867,0.82
1984,11,26,12,0.9
1984,11,27,4.80000000447035,0.9
1984,11,27,9.59999999776483,1.2
1984,11,27,21.5999999977648,1.1
1984,11,28,0,0.9
1984,11,28,9.59999999776483,1.5
1984,11,29,2.40000000223517,0.9
1984,11,29,22.999200001359,0.7
1984,11,30,2.40000000223517,0.9
1984,12,1,4.07999999821186,1.3
1984,12,1,7.19999999552965,0.9
1984,12,1,9.59999999776483,1
1984,12,1,21.5999999977648,0.6
1984,12,2,2.40000000223517,1
1984,12,2,2.40000000223517,0.9
1984,12,2,2.40000000223517,1
1984,12,3,4.80000000447035,0.7
1984,12,6,21.998400002718,0.7
1984,12,7,9.59999999776483,0.9
1984,12,8,4.80000000447035,0.9
1984,12,8,19.1999999955297,1.1
1984,12,9,4.80000000447035,1
1984,12,10,0.081599995493889,0.62
1984,12,10,2.40000000223517,1
1984,12,11,7.19999999552965,0.9
1984,12,11,9.59999999776483,1
1984,12,11,19.1999999955297,0.6
1984,12,11,21.5999999977648,0.9
1984,12,11,22.4328000023961,0.29
1984,12,12,2.40000000223517,0.9
1984,12,14,2.40000000223517,1.2
1984,12,14,19.1999999955297,0.9
1984,12,15,9.59999999776483,0.6
1984,12,15,21.1655999980867,0.8
1984,12,16,19.1999999955297,0.8
1984,12,16,21.5999999977648,0.7
1984,12,17,7.19999999552965,1
1984,12,18,2.73119999840856,0.7
1984,12,18,4.80000000447035,1
1984,12,18,4.80000000447035,0.7
1984,12,18,7.19999999552965,1
1984,12,20,2.40000000223517,0.7
1984,12,20,2.40000000223517,0.9
1984,12,21,1.3319999948144,0.7
1984,12,21,2.40000000223517,0.4
1984,12,21,19.1663999967277,0.92
1984,12,22,7.19999999552965,0.9
1984,12,23,0,0.9
1984,12,23,2.40000000223517,0.9
1984,12,23,2.40000000223517,0.8
1984,12,24,2.15999999642372,0.8
1984,12,24,2.40000000223517,0.9
1985,12,24,4.80000000447035,0.7
1985,12,24,4.80000000447035,0.4
1985,12,24,18,0.4
1985,12,24,18.3647999949753,0.98
1985,12,25,0.499200001358986,0.8
1985,12,25,0.947999998927116,0.7
1985,12,25,19.1999999955297,1.2
1985,12,25,20.2991999946535,0.37
1985,12,26,2.40000000223517,0.7
1985,12,26,4.80000000447035,0.9
1985,12,26,4.80000000447035,0.7
1985,12,26,21.5999999977648,0.8
1985,12,27,0.998400002717972,0.65
1985,12,27,12,0.9
1985,12,28,20.3328000046313,0.76
1985,12,29,2.40000000223517,0.8
1985,12,30,4.80000000447035,0.9
1985,12,30,7.19999999552965,0.8
1985,12,31,0,0.6
1985,12,31,2.40000000223517,0.9
1985,12,31,4.80000000447035,0.8
1985,12,31,4.80000000447035,0.6
1985,12,31,18.8159999996424,0.7
1985,1,1,2.40000000223517,0.9
1985,1,1,12.499200001359,0.65
1985,1,2,2.40000000223517,0.9
1985,1,3,16.8000000044703,1
1985,1,3,16.8000000044703,0.9
1985,1,4,2.40000000223517,0.9
1985,1,4,4.80000000447035,0.7
1985,1,4,18.2496000006795,0.68
1985,1,4,18.6647999994457,0.8
1985,1,6,2.40000000223517,0.9
1985,1,6,16.8000000044703,0.9
1985,1,6,18.998400002718,0.54
1985,1,7,2.40000000223517,0.9
1985,1,8,2.40000000223517,0.9
1985,1,9,0,0.9
1985,1,10,2.40000000223517,0.9
1985,1,10,4.80000000447035,0.8
1985,1,10,16.8000000044703,1
1985,1,12,2.40000000223517,0.9
1985,1,12,18.7488000020385,0.5
1985,1,13,2.40000000223517,0.6
1985,1,13,2.40000000223517,0.8
1985,1,13,16.8000000044703,0.8
1985,1,13,17.7480000033975,0.54
1985,1,13,19.6799999959767,0.6
1985,1,14,0.912000004202127,0.6
1985,1,14,17.0399999991059,0.6
1985,1,14,19.1999999955297,0.3
1985,1,15,7.19999999552965,0.6
1985,1,15,18.7199999950826,0.7
1985,1,16,0,0.8
1985,1,16,0,0.7
1985,1,16,2.40000000223517,0.7
1985,1,16,2.40000000223517,0.8
1985,1,17,0,0.8
1985,1,17,0,1
1985,1,18,0,0.7
1985,1,20,14.4000000022352,0.9
1985,1,20,19.1999999955297,0.9
1985,1,22,0.912000004202127,0.8
1985,1,22,2.40000000223517,0.9
1985,1,22,2.40000000223517,0.9
1985,1,22,4.80000000447035,0.7
1985,1,22,17.7480000033975,0.82
1985,1,22,19.1999999955297,0.7
1985,1,22,20.8656000047922,0.27
1985,1,22,21,0.66
1985,1,23,2.40000000223517,1
1985,1,23,4.80000000447035,0.8
1985,1,23,10.8144000023603,0.6
1985,1,23,17.7480000033975,0.88
1985,1,23,19.1999999955297,0.6
1985,1,23,21.5999999977648,0.7
1985,1,24,0,1
1985,1,26,0,0.9
1985,1,26,2.40000000223517,0.7
1985,1,26,18.499200001359,0.73
1985,1,26,19.3992000035942,0.22
1985,1,27,2.40000000223517,0.6
1985,1,27,2.40000000223517,0.9
1985,1,27,4.80000000447035,0.5
1985,1,27,11.6663999967277,0.5
1985,1,27,16.8000000044703,0.9
1985,1,28,0,1
1985,1,28,2.40000000223517,0.8
1985,1,28,17.7480000033975,0.88
1985,1,28,21.1319999992847,0.27
1985,1,28,21.998400002718,0.65
1985,1,29,0,1
1985,1,29,4.80000000447035,1
1985,1,29,11.7480000033975,0.5
1985,1,29,16.999200001359,0.6
1985,1,30,11.9159999974072,0.45
1985,2,2,16.999200001359,0.6
1985,2,2,21.5999999977648,0.9
1985,2,4,21.1655999980867,0.58
1985,2,4,21.1655999980867,0.57
1985,2,6,2.40000000223517,0.7
1985,2,7,2.40000000223517,0.7
1985,2,7,16.8000000044703,0.9
1985,2,8,4.80000000447035,0.9
1985,2,8,4.80000000447035,0.8
1985,2,10,0,0.7
1985,2,10,4.80000000447035,0.6
1985,2,10,7.19999999552965,0.6
1985,2,10,20.498400002718,0.73
1985,2,11,21.2496000006795,0.65
1985,2,12,9.49920000135899,0.6
1985,2,12,18.499200001359,0.8
1985,2,13,0,0.9
1985,2,13,10.2480000033975,0.65
1985,2,13,16.8000000044703,0.6
1985,2,13,19.1999999955297,0.8
1985,2,14,0,0.9
1985,2,15,19.8311999961734,0.63
1985,2,15,21.7488000020385,0.7
1985,2,15,22.5,0.65
1985,2,15,22.5,0.64
1985,2,16,0,0.8
1985,2,16,0,0.8
1985,2,16,0,0.9
1985,2,16,4.80000000447035,0.7
1985,2,16,18.6647999994457,0.6
1985,2,16,18.998400002718,0.92
1985,2,16,19.1999999955297,0.6
1985,2,16,19.1999999955297,0.9
1985,2,17,0,0.9
1985,2,17,9.24960000067949,0.6
1985,2,17,18.7488000020385,0.8
1985,2,18,4.80000000447035,0.9
1985,2,18,18.998400002718,0.78
1985,2,18,21.5999999977648,0.6
1985,2,19,2.42399999499321,1.5
1985,2,19,4.80000000447035,0.7
1985,2,19,19.1999999955297,1
1985,2,20,0,0.9
1985,2,20,2.40000000223517,1
1985,2,20,19.1999999955297,0.9
1985,2,21,2.40000000223517,0.8
1985,2,22,0,1.6
1985,2,23,0,1
1985,2,23,18.8328000046313,0.8
1985,2,23,19.1999999955297,0.8
1985,2,23,19.2480000033975,0.69
1985,2,24,0,1.6
1985,2,24,18.499200001359,0.83
1985,2,24,19.1999999955297,0.6
1985,2,25,0,1.6
1985,2,25,19.1999999955297,1
1985,2,26,0,1.3
1985,2,26,4.80000000447035,0.9
1985,2,26,19.2480000033975,0.58
1985,2,27,0,0.7
1985,2,28,0,0.7
1985,2,28,2.40000000223517,0.8
1985,2,28,19.1663999967277,0.76
1985,3,1,0,0.9
1985,3,1,2.40000000223517,0.8
1985,3,1,4.80000000447035,0.8
1985,3,1,9.59999999776483,0.7
1985,3,2,2.40000000223517,0.8
1985,3,3,0,0.9
1985,3,3,0,1.5
1985,3,4,0,1.5
1985,3,4,19.1999999955297,0.7
1985,3,4,20.8319999948144,0.77
1985,3,4,22.1663999967277,0.65
1985,3,4,22.1663999967277,0.6
1985,3,5,0,1.5
1985,3,5,7.44959999620914,0.16
1985,3,5,19.1663999967277,0.65
1985,3,5,19.4495999962091,0.2
1985,3,6,0,1.5
1985,3,6,0,1.1
1985,3,6,10.5,0.6
1985,3,7,2.40000000223517,0.8
1985,3,9,0,0.9
1985,3,9,19.1999999955297,0.9
1985,3,10,0,0.7
1985,3,10,0,0.9
1985,3,10,2.40000000223517,0.9
1985,3,10,2.40000000223517,0.9
1985,3,10,20.0496000051498,0.32
1985,3,11,0,1.4
1985,3,11,0,0.7
1985,3,11,2.40000000223517,1
1985,3,11,2.40000000223517,0.9
1985,3,11,18.998400002718,0.66
1985,3,11,22.3319999948144,0.63
1985,3,11,22.3319999948144,0.7
1985,3,11,22.3319999948144,0.76
1985,3,12,7.16639999672771,0.6
1985,3,12,19.1999999955297,1.1
1985,3,12,19.5,0.68
1985,3,13,0,1.4
1985,3,13,4.80000000447035,0.7
1985,3,13,21.5999999977648,0.9
1985,3,15,0,0.9
1985,3,15,7.5,0.6
1985,3,16,2.40000000223517,0.8
1985,3,17,19.1999999955297,0.8
1985,3,17,19.3319999948144,0.63
1985,3,17,19.5815999954939,0.86
1985,3,17,20.3328000046313,0.28
1985,3,18,2.40000000223517,0.9
1985,3,18,4.80000000447035,0.8
1985,3,18,19.5815999954939,0.72
1985,3,18,19.5815999954939,0.76
1985,3,18,21.5999999977648,0.7
1985,3,19,0,1.6
1985,3,19,8.49840000271797,0.55
1985,3,19,20.2991999946535,0.18
1985,3,20,0,1.6
1985,3,20,19.1999999955297,0.8
1985,3,20,19.1999999955297,0.8
1985,3,21,0,1.5
1985,3,22,0,0.8
1985,3,23,0,1.3
1985,3,23,19.1999999955297,0.8
1985,3,24,0,1.2
1985,3,25,0,0.9
1985,3,25,0,1
1985,3,25,4.80000000447035,0.6
1985,3,25,19.1999999955297,0.9
1985,3,26,0,1.6
1985,3,26,2.40000000223517,0.8
1985,3,26,14.4000000022352,1.1
1985,3,27,0,1.7
1985,3,27,16.8000000044703,0.8
1985,3,27,21.3311999961734,0.56
1985,3,27,21.5999999977648,0.8
1985,3,29,0,1.7
1985,3,30,0,1.7
1985,3,30,0,2
1985,3,30,19.6655999980867,0.63
1985,3,31,0,1.9
1985,3,31,19.1999999955297,0.8
1985,4,2,0,0.8
1985,4,3,5.03999999910593,0.8
1985,4,4,0,1.5
1985,4,4,0,1.1
1985,4,5,0,1.5
1985,4,5,0,0.7
1985,4,6,0,1.4
1985,4,6,21.2327999956906,0.5
1985,4,8,0,0.9
1985,4,8,0,1.3
1985,4,9,0,1
1985,4,9,19.7496000006795,0.54
1985,4,9,21.2496000006795,0.62
1985,4,10,0,1
1985,4,10,2.40000000223517,0.8
1985,4,11,19.1999999955297,0.8
1985,4,11,19.1999999955297,0.4
1985,4,11,19.7496000006795,0.63
1985,4,11,21.2327999956906,0.4
1985,4,13,0,0.9
1985,4,13,7.19999999552965,0.6
1985,4,13,19.7496000006795,0.7
1985,4,13,20.5824000053108,0.63
1985,4,14,20.0832000039518,0.75
1985,4,14,21.3647999949753,0.4
1985,4,16,0,1.5
1985,4,17,0,0.9
1985,4,17,3.71999999508262,1.3
1985,4,18,0,1
1985,4,19,0,0.9
1985,4,20,2.40000000223517,0.9
1985,4,21,0,0.9
1985,4,23,0,0.9
1985,4,24,0,0.7
1985,4,24,19.1999999955297,1
1985,4,26,20.2319999970496,0.65
1985,4,27,21.1655999980867,0.59
1985,5,1,19.1999999955297,0.7
1985,5,2,0,0.7
1985,5,2,0,1.2
1985,8,8,5.49840000271797,0.9
1985,8,12,3.24960000067949,0.55
1985,8,14,9.59999999776483,0.9
1985,8,17,7.19999999552965,0.6
1985,8,17,9.59999999776483,0.8
1985,8,19,9.59999999776483,0.9
1985,8,20,9.59999999776483,0.9
1985,8,25,3.49920000135899,0.7
1985,8,27,12,0.5
1985,8,28,9.59999999776483,0.7
1985,9,3,9.59999999776483,0.4
1985,9,5,9.59999999776483,0.9
1985,9,5,12,0.6
1985,9,6,0,0.7
1985,9,7,9.59999999776483,0.9
1985,9,8,9.59999999776483,0.9
1985,9,9,9.59999999776483,0.8
1985,9,10,9.59999999776483,0.9
1985,9,11,9.59999999776483,0.9
1985,9,12,9.59999999776483,0.9
1985,9,13,9.59999999776483,0.8
1985,9,13,9.59999999776483,0.8
1985,9,13,9.59999999776483,0.9
1985,9,15,7.19999999552965,0.6
1985,9,15,16.1663999967277,0.65
1985,9,18,7.19999999552965,1
1985,9,18,19.1999999955297,0.5
1985,9,19,9.59999999776483,0.9
1985,9,19,19.1999999955297,0.6
1985,9,21,9.59999999776483,0.9
1985,9,21,12,0.5
1985,9,22,9.59999999776483,0.8
1985,9,22,9.59999999776483,0.9
1985,9,23,9.59999999776483,0.9
1985,9,24,9.59999999776483,0.9
1985,9,25,0,0.8
1985,9,26,4.80000000447035,0.5
1985,9,26,9.59999999776483,0.9
1985,9,27,9.59999999776483,0.9
1985,9,28,9.59999999776483,0.9
1985,9,29,9.59999999776483,0.9
1985,10,1,9.59999999776483,0.9
1985,10,2,9.59999999776483,0.9
1985,10,3,9.59999999776483,0.9
1985,10,4,21.5999999977648,0.9
1985,10,8,21.5999999977648,0.8
1985,10,10,4.24800000339746,0.44
1985,10,11,7.19999999552965,0.7
1985,10,11,16.1663999967277,0.85
1985,10,12,16.0824000053108,0.85
1985,10,12,23.1479999944568,0.72
1985,10,12,23.4144000001252,0.9
1985,10,13,9.59999999776483,1.1
1985,10,14,5.49840000271797,0.6
1985,10,14,15.5832000039518,0.85
1985,10,17,7.19999999552965,1
1985,10,17,9.59999999776483,0.9
1985,10,20,14.1647999994457,0.85
1985,10,21,5.74800000339746,0.76
1985,10,21,9.59999999776483,1
1985,10,21,16.3200000040233,0.56
1985,10,21,21.5999999977648,0.6
1985,10,22,21.6312000006437,0.62
1985,10,22,23.1312000006437,0.62
1985,10,23,0,0.9
1985,10,24,12,0.9
1985,10,24,13.999200001359,0.85
1985,10,25,5.49840000271797,0.68
1985,10,25,7.19999999552965,1.2
1985,10,26,9.59999999776483,0.9
1985,10,30,21.5999999977648,0.9
1985,11,1,4.80000000447035,1
1985,11,1,6.26639999449253,0.72
1985,11,1,23.1647999994457,0.95
1985,11,2,22.7831999994814,0.76
1985,11,3,0,1.2
1985,11,3,4.80000000447035,1
1985,11,3,4.80000000447035,1
1985,11,5,9.59999999776483,1.8
1985,11,6,9.59999999776483,1.8
1985,11,7,9.59999999776483,1.8
1985,11,7,15.4151999987662,0.85
1985,11,8,9.59999999776483,0.9
1985,11,8,9.59999999776483,1.9
1985,11,8,21.5999999977648,1
1985,11,9,0.081599995493889,1
1985,11,9,2.40000000223517,0.7
1985,11,9,4.80000000447035,1
1985,11,9,9.59999999776483,1.8
1985,11,10,21.515999995172,0.8
1985,11,10,21.5999999977648,0.6
1985,11,10,22.4831999950111,0.72
1985,11,11,9.59999999776483,1.8
1985,11,11,15,0.85
1985,11,11,22.2480000033975,1.01
1985,11,12,2.40000000223517,1.1
1985,11,12,9.59999999776483,1.8
1985,11,12,21.0815999954939,0.98
1985,11,13,9.59999999776483,1.8
1985,11,14,9.59999999776483,1.8
1985,11,15,9.59999999776483,1.8
1985,11,15,22.1663999967277,0.66
1985,11,15,22.3319999948144,0.5
1985,11,15,22.5,0.8
1985,11,16,0,1
1985,11,16,2.40000000223517,1.4
1985,11,16,9.59999999776483,1.4
1985,11,16,20.8656000047922,0.87
1985,11,17,9.59999999776483,1.5
1985,11,18,9.59999999776483,1.5
1985,11,18,19.1999999955297,0.7
1985,11,19,4.80000000447035,0.8
1985,11,22,4.80000000447035,0.7
1985,11,24,9.59999999776483,1.8
1985,11,25,21.6143999956548,0.77
1985,11,26,4.80000000447035,0.9
1985,11,26,19.1999999955297,0.9
1985,11,27,19.999200001359,0.64
1985,11,27,22.8144000023603,0.76
1985,11,27,22.8144000023603,0.72
1985,11,27,23.3328000046313,0.74
1985,11,29,9.59999999776483,1.7
1985,12,1,21.2160000018775,0.72
1985,12,1,22.5,0.7
1985,12,3,2.40000000223517,0.9
1985,12,3,4.80000000447035,0.7
1985,12,3,4.80000000447035,0.8
1985,12,3,9.59999999776483,0.9
1985,12,4,4.80000000447035,0.7
1985,12,4,9.59999999776483,1.6
1985,12,5,4.80000000447035,1
1985,12,5,20.1816000044346,0.72
1985,12,5,20.498400002718,0.72
1985,12,6,7.19999999552965,1.8
1985,12,6,14.0832000039518,0.85
1985,12,7,7.19999999552965,1
1985,12,7,18.8328000046313,0.6
1985,12,8,9.59999999776483,0.9
1985,12,8,11.498400002718,0.85
1985,12,8,19.1999999955297,0.9
1985,12,9,4.80000000447035,0.7
1985,12,9,9.59999999776483,1.3
1985,12,11,7.19999999552965,1.9
1985,12,11,23.4312000051141,0.76
1985,12,13,2.40000000223517,0.9
1985,12,13,9.36000000312924,0.7
1985,12,15,0,0.9
1985,12,15,2.40000000223517,0.9
1985,12,15,2.40000000223517,1.1
1985,12,15,4.80000000447035,1
1985,12,15,4.80000000447035,0.9
1985,12,16,2.40000000223517,0.8
1985,12,16,19.1999999955297,0.9
1985,12,17,21.5999999977648,0.9
1985,12,18,2.40000000223517,0.9
1985,12,18,19.2480000033975,0.6
1985,12,18,22.9487999975681,0.66
1985,12,19,2.40000000223517,1.1
1985,12,19,2.40000000223517,0.9
1985,12,19,2.40000000223517,1
1985,12,19,7.19999999552965,1
1985,12,19,18.8328000046313,0.82
1985,12,19,20.7311999984086,0.76
1985,12,20,2.40000000223517,1
1985,12,20,2.40000000223517,0.9
1985,12,20,19.1999999955297,0.9
1985,12,21,2.40000000223517,0.9
1985,12,22,0,0.9
1985,12,22,4.66559999808669,0.72
1985,12,22,16.8000000044703,0.8
1985,12,22,19.9487999975681,0.76
1985,12,23,0,0.98
1985,12,23,2.40000000223517,0.9
1986,12,23,7.19999999552965,0.7
1986,12,24,2.40000000223517,0.9
1986,12,25,4.80000000447035,0.9
1986,12,25,20.2152000032365,0.82
1986,12,25,21.2831999994814,0.76
1986,12,26,19.1999999955297,1
1986,12,27,2.40000000223517,0.9
1986,12,28,0.499200001358986,0.77
1986,12,28,2.40000000223517,0.9
1986,12,28,19.5648000016809,0.72
1986,12,28,21.0984000004828,0.72
1986,12,29,19.4159999974072,0.82
1986,12,29,21.3311999961734,0.6
1986,12,30,0,0.8
1986,12,30,0,0.9
1986,12,30,0,0.5
1986,12,31,0,0.9
1986,12,31,0,0.9
1986,12,31,2.40000000223517,0.9
1986,12,31,2.40000000223517,0.9
1986,12,31,2.40000000223517,0.9
1986,12,31,4.80000000447035,1
1986,12,31,19.3319999948144,0.63
1986,1,2,2.40000000223517,0.9
1986,1,3,17.6832000017166,0.73
1986,1,3,17.7480000033975,0.87
1986,1,3,18.9144000001252,0.7
1986,1,3,19.3992000035942,0.7
1986,1,4,2.40000000223517,0.7
1986,1,4,2.40000000223517,0.9
1986,1,4,21.5999999977648,0.9
1986,1,5,4.80000000447035,0.6
1986,1,5,19.1999999955297,0.7
1986,1,6,0,0.7
1986,1,6,2.40000000223517,0.9
1986,1,6,4.80000000447035,0.8
1986,1,6,19.8000000044703,0.7
1986,1,6,20.3328000046313,0.73
1986,1,6,21.8495999984443,0.6
1986,1,7,0.499200001358986,0.75
1986,1,7,2.40000000223517,0.9
1986,1,7,2.40000000223517,0.7
1986,1,7,9.59999999776483,1
1986,1,8,2.40000000223517,1
1986,1,9,2.40000000223517,0.9
1986,1,10,4.80000000447035,0.9
1986,1,10,19.1496000029147,0.94
1986,1,10,21.5832000039518,0.75
1986,1,11,2.40000000223517,0.9
1986,1,11,17.5824000053108,0.6
1986,1,11,17.6663999967277,0.8
1986,1,11,21.1991999968886,0.7
1986,1,11,21.4151999987662,0.66
1986,1,11,21.499200001359,0.9
1986,1,12,0,0.9
1986,1,12,12,0.5
1986,1,13,23.2488000020385,0.65
1986,1,14,2.40000000223517,0.9
1986,1,14,2.40000000223517,0.9
1986,1,14,12,0.5
1986,1,14,17.6663999967277,0.57
1986,1,15,0,0.9
1986,1,15,4.80000000447035,0.8
1986,1,15,9.59999999776483,0.4
1986,1,15,17.8319999948144,0.6
1986,1,15,18.5328000001609,0.63
1986,1,15,22.015199996531,0.66
1986,1,16,0,0.9
1986,1,16,19.1999999955297,1
1986,1,16,21.0720000006258,0.6
1986,1,16,21.5999999977648,1.1
1986,1,16,21.998400002718,0.78
1986,1,17,19.992000002414,0.6
1986,1,17,22.4159999974072,0.67
1986,1,19,4.80000000447035,0.9
1986,1,19,7.19999999552965,1
1986,1,19,17.3328000046313,0.65
1986,1,19,18.3647999949753,0.63
1986,1,19,19.6824000030756,0.56
1986,1,19,20.0328000001609,0.66
1986,1,20,0,0.9
1986,1,21,4.80000000447035,0.9
1986,1,22,2.40000000223517,0.9
1986,1,22,19.1999999955297,1
1986,1,23,18.499200001359,0.6
1986,1,23,19.535999994725,0.6
1986,1,23,21.1655999980867,0.6
1986,1,23,23.8487999998033,0.63
1986,1,24,17.4144000001252,0.6
1986,1,24,22.3319999948144,0.78
1986,1,24,22.9151999987662,0.56
1986,1,25,17.5824000053108,0.71
1986,1,25,20.3759999983013,0.1
1986,1,25,21.5999999977648,0.7
1986,1,26,21.499200001359,0.66
1986,1,27,2.40000000223517,0.9
1986,1,27,18.0479999966919,0.62
1986,1,27,18.1319999992847,0.63
1986,1,27,19.1999999955297,0.4
1986,1,27,20.0832000039518,0.6
1986,1,28,2.40000000223517,1
1986,1,28,23.3520000055432,0.5
1986,1,29,2.40000000223517,0.7
1986,1,29,2.40000000223517,1.2
1986,1,30,0,0.9
1986,1,30,19.1999999955297,0.6
1986,1,31,0,0.9
1986,1,31,2.40000000223517,0.9
1986,1,31,2.40000000223517,0.9
1986,2,1,0,0.9
1986,2,1,16.8000000044703,0.9
1986,2,3,0,0.9
1986,2,3,16.8000000044703,1
1986,2,3,21.2399999946356,0.5
1986,2,4,0,0.9
1986,2,4,2.40000000223517,0.9
1986,2,4,4.80000000447035,0.8
1986,2,4,19.1999999955297,0.5
1986,2,4,20.498400002718,0.5
1986,2,4,20.7600000053644,0.5
1986,2,4,21.1991999968886,0.62
1986,2,4,21.4487999975681,0.63
1986,2,5,0,0.9
1986,2,5,4.80000000447035,0.8
1986,2,5,6.23999999463558,0.4
1986,2,6,4.80000000447035,0.7
1986,2,6,19.1999999955297,0.5
1986,2,7,0,0.9
1986,2,7,4.80000000447035,0.8
1986,2,7,20.1479999944568,0.48
1986,2,7,21.1919999979436,0.6
1986,2,7,22.5648000016809,0.58
1986,2,8,0,0.9
1986,2,8,19.999200001359,0.67
1986,2,9,4.80000000447035,0.6
1986,2,9,19.9151999987662,0.52
1986,2,10,19.1999999955297,1
1986,2,10,19.9200000017881,0
1986,2,10,20.6832000017166,0.58
1986,2,10,21.5663999989629,0.58
1986,2,10,22.3319999948144,0.69
1986,2,11,0,1
1986,2,11,19.1999999955297,0.8
1986,2,12,18,0.75
1986,2,13,0,0.9
1986,2,13,0,0.9
1986,2,13,4.80000000447035,0.6
1986,2,13,18.4151999987662,0.58
1986,2,13,19.1999999955297,0.9
1986,2,13,19.1999999955297,0.9
1986,2,13,19.2647999972105,0.58
1986,2,13,19.8311999961734,0.73
1986,2,13,21.998400002718,0.63
1986,2,14,0,0.9
1986,2,14,0,0.7
1986,2,15,0,0.9
1986,2,15,18.499200001359,0.58
1986,2,16,0,0.9
1986,2,16,4.80000000447035,0.9
1986,2,17,0,0.9
1986,2,17,2.40000000223517,0.6
1986,2,17,6.48000000044703,0.4
1986,2,17,22.999200001359,0.52
1986,2,18,0,0.9
1986,2,18,12.6671999953687,0
1986,2,18,16.8000000044703,0.9
1986,2,18,18.8495999984443,0.48
1986,2,20,0,0.9
1986,2,20,20.9159999974072,0.38
1986,2,20,22.4664000011981,0.42
1986,2,21,0,0.9
1986,2,21,18.3311999961734,0.45
1986,2,21,19.9439999945462,0.1
1986,2,21,20.9328000023961,0.38
1986,2,22,0,0.9
1986,2,22,2.40000000223517,0.7
1986,2,22,19.4159999974072,0.14
1986,2,23,0,0.9
1986,2,23,19.1999999955297,0.8
1986,2,23,22.7663999944925,0.38
1986,2,24,21.0648000016809,0.56
1986,2,25,0,1
1986,2,25,19.1999999955297,0.4
1986,2,25,20.7983999960124,0.38
1986,2,25,21.5999999977648,1
1986,2,26,0,1
1986,2,26,2.40000000223517,0.9
1986,2,26,2.40000000223517,0.7
1986,2,26,18.3311999961734,0.68
1986,2,26,18.7488000020385,0.6
1986,2,26,19.2480000033975,0.66
1986,2,26,19.2480000033975,0.5
1986,2,26,19.512000001967,0
1986,2,26,20.7144000045955,0.38
1986,2,27,0,0.9
1986,2,27,19.999200001359,0.45
1986,2,28,0,0.9
1986,2,28,19.7831999994814,0.38
1986,3,1,0,0.7
1986,3,1,2.40000000223517,0.8
1986,3,1,9.59999999776483,0.9
1986,3,1,22.5984000004828,0.38
1986,3,2,2.40000000223517,1
1986,3,2,18.998400002718,0.53
1986,3,2,20.1983999982476,0.56
